Date & Time,Princess Way Seaforth,Waterloo Primary School Crosby Road North Waterloo,Millers Bridge Bootle,Crosby Road South Seaforth
01-Jan-2015 01:00:00,38.8,17.8,13.3,NaN
01-Jan-2015 02:00:00,28.5,19.3,13.1,NaN
01-Jan-2015 03:00:00,27.2,21.9,13.4,NaN
01-Jan-2015 04:00:00,37.8,25.6,16.4,NaN
01-Jan-2015 05:00:00,38,30,20.4,NaN
01-Jan-2015 06:00:00,33.9,25.1,15.8,NaN
01-Jan-2015 07:00:00,14.5,7.1,10.4,NaN
01-Jan-2015 08:00:00,10.8,2.9,8.1,NaN
01-Jan-2015 09:00:00,10.3,7.3,7.8,NaN
01-Jan-2015 10:00:00,16.8,11.9,10.9,NaN
01-Jan-2015 11:00:00,14.5,10.6,9.8,NaN
01-Jan-2015 12:00:00,21,13.9,10.2,NaN
01-Jan-2015 13:00:00,28.8,20.5,20.9,NaN
01-Jan-2015 14:00:00,26.4,22.8,28.6,NaN
01-Jan-2015 15:00:00,17.8,15,19.4,NaN
01-Jan-2015 16:00:00,17.5,6.9,5.2,NaN
01-Jan-2015 17:00:00,23.3,12,7.7,NaN
01-Jan-2015 18:00:00,12.9,5.7,8.6,NaN
01-Jan-2015 19:00:00,7.9,3.6,5.1,NaN
01-Jan-2015 20:00:00,7.8,3.5,5.7,NaN
01-Jan-2015 21:00:00,7.7,4.6,4.5,NaN
01-Jan-2015 22:00:00,7.9,2,6.1,NaN
01-Jan-2015 23:00:00,5,1.2,11.4,NaN
02-Jan-2015 00:00:00,6,1.1,16.2,NaN
02-Jan-2015 01:00:00,3.6,NaN,3.5,NaN
02-Jan-2015 02:00:00,3.3,NaN,4,NaN
02-Jan-2015 03:00:00,4,NaN,4.5,NaN
02-Jan-2015 04:00:00,3.7,NaN,3.1,NaN
02-Jan-2015 05:00:00,4.8,NaN,6.8,NaN
02-Jan-2015 06:00:00,9.7,NaN,10.7,NaN
02-Jan-2015 07:00:00,17.2,4.1,13.1,NaN
02-Jan-2015 08:00:00,16.9,6.9,18.4,NaN
02-Jan-2015 09:00:00,15.5,7.9,17.8,NaN
02-Jan-2015 10:00:00,15.4,11,22.2,NaN
02-Jan-2015 11:00:00,15.4,13.9,18.1,NaN
02-Jan-2015 12:00:00,19.2,16.3,21.5,NaN
02-Jan-2015 13:00:00,24.2,16.8,25.8,NaN
02-Jan-2015 14:00:00,24.1,17.4,25.1,NaN
02-Jan-2015 15:00:00,31.6,19.1,39.1,NaN
02-Jan-2015 16:00:00,48.7,16.4,50.2,NaN
02-Jan-2015 17:00:00,58.7,23.6,41.4,NaN
02-Jan-2015 18:00:00,38,16.7,38.2,NaN
02-Jan-2015 19:00:00,53,14.6,31.9,NaN
02-Jan-2015 20:00:00,40.9,12.1,24.9,NaN
02-Jan-2015 21:00:00,29.7,8.2,25.8,NaN
02-Jan-2015 22:00:00,26.1,10.7,24.2,NaN
02-Jan-2015 23:00:00,30.4,12.9,13.8,NaN
03-Jan-2015 00:00:00,21.1,17.8,15.8,NaN
03-Jan-2015 01:00:00,34.4,7.5,10.2,NaN
03-Jan-2015 02:00:00,42.3,4.2,13.5,NaN
03-Jan-2015 03:00:00,30.9,4.2,13.1,NaN
03-Jan-2015 04:00:00,21.8,2.7,12.9,NaN
03-Jan-2015 05:00:00,47.4,6.7,24,NaN
03-Jan-2015 06:00:00,53.8,20.4,30.7,NaN
03-Jan-2015 07:00:00,76.8,54.4,33.9,NaN
03-Jan-2015 08:00:00,60,43.8,45,NaN
03-Jan-2015 09:00:00,62.9,45.1,46.4,NaN
03-Jan-2015 10:00:00,71.5,63.9,53.5,NaN
03-Jan-2015 11:00:00,54.8,75.9,51,NaN
03-Jan-2015 12:00:00,63.9,69.4,44.4,NaN
03-Jan-2015 13:00:00,57.7,80.7,62.4,NaN
03-Jan-2015 14:00:00,50.6,77,66.7,NaN
03-Jan-2015 15:00:00,61.3,73.7,66.4,NaN
03-Jan-2015 16:00:00,69.4,83.2,67.8,NaN
03-Jan-2015 17:00:00,33,64.3,46.9,NaN
03-Jan-2015 18:00:00,34.3,53.5,50.8,NaN
03-Jan-2015 19:00:00,39.7,52.4,36.3,NaN
03-Jan-2015 20:00:00,63.3,72.7,29.3,NaN
03-Jan-2015 21:00:00,77.3,85.8,57,NaN
03-Jan-2015 22:00:00,91.3,86.8,65.8,NaN
03-Jan-2015 23:00:00,102.8,101.4,72,NaN
04-Jan-2015 00:00:00,98.4,80.7,74.8,NaN
04-Jan-2015 01:00:00,82.6,74.1,78.8,NaN
04-Jan-2015 02:00:00,85.7,78.2,74.5,NaN
04-Jan-2015 03:00:00,72.8,67.4,65.1,NaN
04-Jan-2015 04:00:00,71.6,63.4,59.9,NaN
04-Jan-2015 05:00:00,60.9,55.5,55.2,NaN
04-Jan-2015 06:00:00,68.8,53.6,52.9,NaN
04-Jan-2015 07:00:00,60.1,53.9,51.9,NaN
04-Jan-2015 08:00:00,58.3,52.9,52.5,NaN
04-Jan-2015 09:00:00,60.5,50.5,49.6,NaN
04-Jan-2015 10:00:00,59.6,54.1,43.3,NaN
04-Jan-2015 11:00:00,63.3,54.2,41,NaN
04-Jan-2015 12:00:00,59.9,56.8,38.4,NaN
04-Jan-2015 13:00:00,55.5,52.9,35.5,NaN
04-Jan-2015 14:00:00,52.2,44.6,31.7,NaN
04-Jan-2015 15:00:00,58,50.7,34,NaN
04-Jan-2015 16:00:00,68,73.7,51.6,NaN
04-Jan-2015 17:00:00,66.5,59.6,47.5,NaN
04-Jan-2015 18:00:00,61.3,51.3,48.6,NaN
04-Jan-2015 19:00:00,54.4,49.5,42.4,NaN
04-Jan-2015 20:00:00,39.8,38.8,33.1,NaN
04-Jan-2015 21:00:00,38.3,29.4,30.3,NaN
04-Jan-2015 22:00:00,31.6,26.3,26.7,NaN
04-Jan-2015 23:00:00,29.4,23.6,22.2,NaN
05-Jan-2015 00:00:00,25.6,19.4,21.1,NaN
05-Jan-2015 01:00:00,20.9,16.2,17.5,NaN
05-Jan-2015 02:00:00,19.7,15.7,13.6,NaN
05-Jan-2015 03:00:00,17.9,14.4,16.4,NaN
05-Jan-2015 04:00:00,24,18,18.9,NaN
05-Jan-2015 05:00:00,40.7,24.8,30.1,NaN
05-Jan-2015 06:00:00,70.9,45.4,52.7,NaN
05-Jan-2015 07:00:00,94.7,65,101.9,NaN
05-Jan-2015 08:00:00,NaN,79,98.2,NaN
05-Jan-2015 09:00:00,106.6,75.3,94,NaN
05-Jan-2015 10:00:00,102.8,74.6,82.2,NaN
05-Jan-2015 11:00:00,90.9,67.3,76.7,NaN
05-Jan-2015 12:00:00,80.5,62.7,65.4,NaN
05-Jan-2015 13:00:00,74.3,52.5,55.2,NaN
05-Jan-2015 14:00:00,86.1,66.4,67.2,NaN
05-Jan-2015 15:00:00,96.2,83.5,79.5,NaN
05-Jan-2015 16:00:00,107,84.1,75,NaN
05-Jan-2015 17:00:00,107,89.4,79.1,NaN
05-Jan-2015 18:00:00,86.9,73.7,54.4,NaN
05-Jan-2015 19:00:00,77.6,70.3,49.4,NaN
05-Jan-2015 20:00:00,61.4,60.3,34,NaN
05-Jan-2015 21:00:00,52.7,48.8,28.4,NaN
05-Jan-2015 22:00:00,39.5,32.5,21.8,NaN
05-Jan-2015 23:00:00,50.3,39.3,20.1,NaN
06-Jan-2015 00:00:00,48.3,40.4,16.3,NaN
06-Jan-2015 01:00:00,35.9,23.9,15.9,NaN
06-Jan-2015 02:00:00,27.2,21,13.9,NaN
06-Jan-2015 03:00:00,33.7,21.8,11,NaN
06-Jan-2015 04:00:00,28.8,17,14.1,NaN
06-Jan-2015 05:00:00,49.7,34.2,21.8,NaN
06-Jan-2015 06:00:00,57.9,39.2,32.8,NaN
06-Jan-2015 07:00:00,73.2,45.7,53,NaN
06-Jan-2015 08:00:00,40.8,24,52.8,NaN
06-Jan-2015 09:00:00,29.8,23.8,35.6,NaN
06-Jan-2015 10:00:00,28.4,19.8,29.4,NaN
06-Jan-2015 11:00:00,26.6,23,26.7,NaN
06-Jan-2015 12:00:00,27.9,22.7,28.3,NaN
06-Jan-2015 13:00:00,32.7,22,39.2,NaN
06-Jan-2015 14:00:00,39.8,31,43.9,NaN
06-Jan-2015 15:00:00,61.1,43.5,71.5,NaN
06-Jan-2015 16:00:00,92,45.6,76,NaN
06-Jan-2015 17:00:00,99.5,61.1,90.2,NaN
06-Jan-2015 18:00:00,95.3,66.1,67.6,NaN
06-Jan-2015 19:00:00,81,50.1,54.3,NaN
06-Jan-2015 20:00:00,61.9,35.3,40.1,NaN
06-Jan-2015 21:00:00,65.6,62,43.3,NaN
06-Jan-2015 22:00:00,73.3,74.6,43.1,NaN
06-Jan-2015 23:00:00,60.9,61.2,40.4,NaN
07-Jan-2015 00:00:00,42.8,53.3,32.2,NaN
07-Jan-2015 01:00:00,49.5,41.6,26.8,NaN
07-Jan-2015 02:00:00,49.9,27.2,22.4,NaN
07-Jan-2015 03:00:00,38.9,45.2,19.3,NaN
07-Jan-2015 04:00:00,46.1,31.7,20.4,NaN
07-Jan-2015 05:00:00,47.1,43.3,27,NaN
07-Jan-2015 06:00:00,62.6,32.3,46.9,NaN
07-Jan-2015 07:00:00,73,53.3,72.1,NaN
07-Jan-2015 08:00:00,80.2,57.8,66.8,NaN
07-Jan-2015 09:00:00,62.2,42.2,44.3,NaN
07-Jan-2015 10:00:00,59.4,28.6,38.1,NaN
07-Jan-2015 11:00:00,62,30.6,32.9,NaN
07-Jan-2015 12:00:00,59.3,33.3,47.8,NaN
07-Jan-2015 13:00:00,62.4,31.3,47.6,NaN
07-Jan-2015 14:00:00,62.7,32.9,47.2,NaN
07-Jan-2015 15:00:00,63.8,34.1,38.4,NaN
07-Jan-2015 16:00:00,62.9,34.9,30.3,NaN
07-Jan-2015 17:00:00,72.1,46.4,45.5,NaN
07-Jan-2015 18:00:00,53.8,23.8,25.6,NaN
07-Jan-2015 19:00:00,41.3,12.9,19.9,NaN
07-Jan-2015 20:00:00,37.3,8.6,18.3,NaN
07-Jan-2015 21:00:00,30,4.4,13.9,NaN
07-Jan-2015 22:00:00,43.2,14,37.5,NaN
07-Jan-2015 23:00:00,32.8,8.1,44.3,NaN
08-Jan-2015 00:00:00,33.6,3.9,19.9,NaN
08-Jan-2015 01:00:00,29.9,0.9,7.8,NaN
08-Jan-2015 02:00:00,25.1,0.7,8.2,NaN
08-Jan-2015 03:00:00,25.6,2.5,6.4,NaN
08-Jan-2015 04:00:00,19.5,3.6,13.5,NaN
08-Jan-2015 05:00:00,35.8,6.2,51.7,NaN
08-Jan-2015 06:00:00,47,8.6,53.4,NaN
08-Jan-2015 07:00:00,93,39.7,86.8,NaN
08-Jan-2015 08:00:00,111.5,77.7,87.6,NaN
08-Jan-2015 09:00:00,78.7,33.9,85.2,NaN
08-Jan-2015 10:00:00,60.8,26.2,71.4,NaN
08-Jan-2015 11:00:00,56.1,24.2,61,NaN
08-Jan-2015 12:00:00,32,21,41.4,NaN
08-Jan-2015 13:00:00,32.3,25.8,36,NaN
08-Jan-2015 14:00:00,45.1,19.8,51.5,NaN
08-Jan-2015 15:00:00,71.3,29.7,44.4,NaN
08-Jan-2015 16:00:00,94.6,25.5,54.1,NaN
08-Jan-2015 17:00:00,105,59,63.9,NaN
08-Jan-2015 18:00:00,90.5,38.9,49.8,NaN
08-Jan-2015 19:00:00,57.9,28.1,29.2,NaN
08-Jan-2015 20:00:00,42.2,26.3,25.7,NaN
08-Jan-2015 21:00:00,32.8,9.8,17.2,NaN
08-Jan-2015 22:00:00,30.2,6.9,15.7,NaN
08-Jan-2015 23:00:00,25.8,3.1,12.2,NaN
09-Jan-2015 00:00:00,33.3,1,11.9,NaN
09-Jan-2015 01:00:00,39.6,NaN,8.1,NaN
09-Jan-2015 02:00:00,9,NaN,3.4,NaN
09-Jan-2015 03:00:00,9.1,NaN,5.2,NaN
09-Jan-2015 04:00:00,12.9,NaN,3.7,NaN
09-Jan-2015 05:00:00,11.5,0.5,12.4,NaN
09-Jan-2015 06:00:00,24.8,5.2,41.7,NaN
09-Jan-2015 07:00:00,42.9,17.4,61.7,NaN
09-Jan-2015 08:00:00,89,25.1,39.8,NaN
09-Jan-2015 09:00:00,59.6,20.1,38,NaN
09-Jan-2015 10:00:00,62.8,27.5,58.6,NaN
09-Jan-2015 11:00:00,62.2,14.1,47.5,NaN
09-Jan-2015 12:00:00,78.2,25.7,59.2,NaN
09-Jan-2015 13:00:00,80.5,54.3,56,NaN
09-Jan-2015 14:00:00,77.4,27.1,48.2,NaN
09-Jan-2015 15:00:00,70,25.6,30,NaN
09-Jan-2015 16:00:00,68.4,23.2,31.8,NaN
09-Jan-2015 17:00:00,67.2,25.2,39.1,NaN
09-Jan-2015 18:00:00,38.4,17,19.7,NaN
09-Jan-2015 19:00:00,33.1,11.7,14.1,NaN
09-Jan-2015 20:00:00,26.2,7.7,14.4,NaN
09-Jan-2015 21:00:00,24.9,4.5,19.7,NaN
09-Jan-2015 22:00:00,22.5,7.5,13.6,NaN
09-Jan-2015 23:00:00,22.4,6.3,8.6,NaN
10-Jan-2015 00:00:00,33.2,1.3,7.5,NaN
10-Jan-2015 01:00:00,20.7,1.6,5.8,NaN
10-Jan-2015 02:00:00,16.9,NaN,4.2,NaN
10-Jan-2015 03:00:00,16.3,NaN,8.3,NaN
10-Jan-2015 04:00:00,13.3,NaN,2.7,NaN
10-Jan-2015 05:00:00,20.9,NaN,4,NaN
10-Jan-2015 06:00:00,9.2,NaN,5.1,NaN
10-Jan-2015 07:00:00,8,4.5,7.9,NaN
10-Jan-2015 08:00:00,10.9,8.4,9.7,NaN
10-Jan-2015 09:00:00,8.1,7.3,11.8,NaN
10-Jan-2015 10:00:00,6.6,7.8,8.8,NaN
10-Jan-2015 11:00:00,7.9,12.2,9.6,NaN
10-Jan-2015 12:00:00,10.1,13.7,19.8,NaN
10-Jan-2015 13:00:00,7.8,11.2,15.5,NaN
10-Jan-2015 14:00:00,8,11.3,16.8,NaN
10-Jan-2015 15:00:00,8.7,10.7,17.5,NaN
10-Jan-2015 16:00:00,8.6,15.2,17.2,NaN
10-Jan-2015 17:00:00,13.3,16.4,40,NaN
10-Jan-2015 18:00:00,10.6,12.8,34.8,NaN
10-Jan-2015 19:00:00,11,7.9,41.4,NaN
10-Jan-2015 20:00:00,8.4,5.2,37.3,NaN
10-Jan-2015 21:00:00,8.6,6.7,42.8,NaN
10-Jan-2015 22:00:00,5.6,4.1,46.1,NaN
10-Jan-2015 23:00:00,6.9,3,29.2,NaN
11-Jan-2015 00:00:00,4.9,1.9,18,NaN
11-Jan-2015 01:00:00,3.5,1.9,10,NaN
11-Jan-2015 02:00:00,5,2.2,12.4,NaN
11-Jan-2015 03:00:00,3.7,1.2,8.8,NaN
11-Jan-2015 04:00:00,5.7,2,9.7,NaN
11-Jan-2015 05:00:00,3.1,0.7,23.8,NaN
11-Jan-2015 06:00:00,6.1,2.8,12.4,NaN
11-Jan-2015 07:00:00,7.7,3,8.1,NaN
11-Jan-2015 08:00:00,8.6,3.7,8.9,NaN
11-Jan-2015 09:00:00,9.5,4.6,27.8,NaN
11-Jan-2015 10:00:00,12.6,6.2,28.1,NaN
11-Jan-2015 11:00:00,13.6,6.7,25.8,NaN
11-Jan-2015 12:00:00,20.7,9.4,28,NaN
11-Jan-2015 13:00:00,20.5,13.7,22.7,NaN
11-Jan-2015 14:00:00,23.8,14,24.2,NaN
11-Jan-2015 15:00:00,23.8,13.5,21.3,NaN
11-Jan-2015 16:00:00,14.7,10.2,24.4,NaN
11-Jan-2015 17:00:00,18.1,9.5,22.9,NaN
11-Jan-2015 18:00:00,13.8,5.5,28,NaN
11-Jan-2015 19:00:00,14,7.2,24.6,NaN
11-Jan-2015 20:00:00,15.1,5.3,20.5,NaN
11-Jan-2015 21:00:00,9.6,3.7,21.9,NaN
11-Jan-2015 22:00:00,18.5,9.7,15.2,NaN
11-Jan-2015 23:00:00,31.3,4.1,17.7,NaN
12-Jan-2015 00:00:00,13.2,0.9,5.5,NaN
12-Jan-2015 01:00:00,13.6,NaN,NaN,NaN
12-Jan-2015 02:00:00,7.9,NaN,NaN,NaN
12-Jan-2015 03:00:00,32.9,NaN,NaN,NaN
12-Jan-2015 04:00:00,21.6,NaN,NaN,NaN
12-Jan-2015 05:00:00,26.8,NaN,NaN,NaN
12-Jan-2015 06:00:00,42.5,NaN,NaN,NaN
12-Jan-2015 07:00:00,49.3,NaN,NaN,NaN
12-Jan-2015 08:00:00,53.4,NaN,NaN,NaN
12-Jan-2015 09:00:00,45.5,16.8,42.4,NaN
12-Jan-2015 10:00:00,40.6,11.8,30.5,NaN
12-Jan-2015 11:00:00,27,14.1,28.8,NaN
12-Jan-2015 12:00:00,25.6,14.5,26.7,NaN
12-Jan-2015 13:00:00,31.9,15.6,28.1,NaN
12-Jan-2015 14:00:00,45,18.2,37.7,NaN
12-Jan-2015 15:00:00,73.1,35.2,49.6,NaN
12-Jan-2015 16:00:00,99.1,38.5,81.2,NaN
12-Jan-2015 17:00:00,116,68,80.2,NaN
12-Jan-2015 18:00:00,86.5,91.4,79.6,NaN
12-Jan-2015 19:00:00,67.8,64.4,59.2,NaN
12-Jan-2015 20:00:00,59.8,65.4,48.3,NaN
12-Jan-2015 21:00:00,73.5,58.8,38.1,NaN
12-Jan-2015 22:00:00,59,66.1,36,NaN
12-Jan-2015 23:00:00,60.3,54.4,42.6,NaN
13-Jan-2015 00:00:00,54.3,37,26.5,NaN
13-Jan-2015 01:00:00,46.6,16.3,20.2,NaN
13-Jan-2015 02:00:00,31.1,2.2,19.2,NaN
13-Jan-2015 03:00:00,15.4,1,15.6,NaN
13-Jan-2015 04:00:00,19.2,3.5,17,NaN
13-Jan-2015 05:00:00,25.5,4.1,23.2,NaN
13-Jan-2015 06:00:00,33.6,7.6,28.7,NaN
13-Jan-2015 07:00:00,56.1,13,65.3,NaN
13-Jan-2015 08:00:00,100.8,64.3,80,NaN
13-Jan-2015 09:00:00,96.9,56.8,70,NaN
13-Jan-2015 10:00:00,76.6,33.2,66.3,NaN
13-Jan-2015 11:00:00,64.5,29.3,46.7,NaN
13-Jan-2015 12:00:00,85.4,58.3,63,NaN
13-Jan-2015 13:00:00,74.8,56.9,55.9,NaN
13-Jan-2015 14:00:00,76,42.6,60.1,NaN
13-Jan-2015 15:00:00,87.7,64.4,55.1,NaN
13-Jan-2015 16:00:00,96.8,73.5,76.8,NaN
13-Jan-2015 17:00:00,88.8,77.6,59.8,NaN
13-Jan-2015 18:00:00,90,70.5,51.2,NaN
13-Jan-2015 19:00:00,59.3,39.8,41.1,NaN
13-Jan-2015 20:00:00,66.5,37.2,25.4,NaN
13-Jan-2015 21:00:00,62.8,38.5,37.5,NaN
13-Jan-2015 22:00:00,33.5,10.7,31.2,NaN
13-Jan-2015 23:00:00,57.2,20.3,36.7,NaN
14-Jan-2015 00:00:00,52.1,23.1,24.7,NaN
14-Jan-2015 01:00:00,36.6,16.3,25.8,NaN
14-Jan-2015 02:00:00,53.1,10.8,27.4,NaN
14-Jan-2015 03:00:00,60.8,53.9,26,NaN
14-Jan-2015 04:00:00,55.8,51.8,31.3,NaN
14-Jan-2015 05:00:00,46,20,29.4,NaN
14-Jan-2015 06:00:00,52.4,12.4,54.5,NaN
14-Jan-2015 07:00:00,46,21.7,65.3,NaN
14-Jan-2015 08:00:00,91.9,29.1,75.4,NaN
14-Jan-2015 09:00:00,82.6,30.5,67.9,NaN
14-Jan-2015 10:00:00,69.5,47.8,62.4,NaN
14-Jan-2015 11:00:00,61.5,28.4,64.6,NaN
14-Jan-2015 12:00:00,74.4,33,59.3,NaN
14-Jan-2015 13:00:00,84,51.2,54.9,NaN
14-Jan-2015 14:00:00,83,74.3,62.6,NaN
14-Jan-2015 15:00:00,86.3,74,50.6,NaN
14-Jan-2015 16:00:00,66.5,62.6,45.8,NaN
14-Jan-2015 17:00:00,56.6,47.2,37.5,NaN
14-Jan-2015 18:00:00,43.9,34.9,26,NaN
14-Jan-2015 19:00:00,49.9,42.2,20.4,NaN
14-Jan-2015 20:00:00,48.9,39.8,17.6,NaN
14-Jan-2015 21:00:00,44,33.7,12,NaN
14-Jan-2015 22:00:00,35.7,31.8,9.8,NaN
14-Jan-2015 23:00:00,34.5,29.6,8.6,NaN
15-Jan-2015 00:00:00,24.4,15.2,12.2,NaN
15-Jan-2015 01:00:00,27.3,6.1,5.1,NaN
15-Jan-2015 02:00:00,18.2,5.8,6.1,NaN
15-Jan-2015 03:00:00,12.6,5.6,8.6,NaN
15-Jan-2015 04:00:00,18.4,6.5,7.1,NaN
15-Jan-2015 05:00:00,22.7,7.6,16.9,NaN
15-Jan-2015 06:00:00,38.9,12.1,35.1,NaN
15-Jan-2015 07:00:00,43.9,18.4,46.2,NaN
15-Jan-2015 08:00:00,65.8,40.2,59.5,NaN
15-Jan-2015 09:00:00,62.1,33,51.6,NaN
15-Jan-2015 10:00:00,54.4,29,52.3,NaN
15-Jan-2015 11:00:00,48.9,24.3,47.5,NaN
15-Jan-2015 12:00:00,47.1,22.6,41.1,NaN
15-Jan-2015 13:00:00,52.1,21.5,41.8,NaN
15-Jan-2015 14:00:00,49,22.5,40.1,NaN
15-Jan-2015 15:00:00,72.8,34.6,46.2,NaN
15-Jan-2015 16:00:00,53.4,24.6,38.3,NaN
15-Jan-2015 17:00:00,41.9,26.3,34.8,NaN
15-Jan-2015 18:00:00,26.3,17.8,22.2,NaN
15-Jan-2015 19:00:00,25.9,14.8,17,NaN
15-Jan-2015 20:00:00,28.6,10.9,8.4,NaN
15-Jan-2015 21:00:00,23.2,9.5,7.3,NaN
15-Jan-2015 22:00:00,19.7,10.1,7.9,NaN
15-Jan-2015 23:00:00,19,8.1,4.9,NaN
16-Jan-2015 00:00:00,15.2,1.4,5.5,NaN
16-Jan-2015 01:00:00,14,1.2,10.9,NaN
16-Jan-2015 02:00:00,5.6,0.5,12.1,NaN
16-Jan-2015 03:00:00,13.2,4,8.5,NaN
16-Jan-2015 04:00:00,19,3,33.2,NaN
16-Jan-2015 05:00:00,24.2,8.9,46.5,NaN
16-Jan-2015 06:00:00,31.8,12.8,53.4,NaN
16-Jan-2015 07:00:00,71,21.5,67.5,NaN
16-Jan-2015 08:00:00,71.7,26,75.5,NaN
16-Jan-2015 09:00:00,47.5,19.1,40.1,NaN
16-Jan-2015 10:00:00,26.4,28.2,48.9,NaN
16-Jan-2015 11:00:00,44.7,38.8,61.1,NaN
16-Jan-2015 12:00:00,34.3,31.2,50.1,NaN
16-Jan-2015 13:00:00,26.4,25.8,52.1,NaN
16-Jan-2015 14:00:00,30.4,23.7,53.7,NaN
16-Jan-2015 15:00:00,39.7,34.2,62.1,NaN
16-Jan-2015 16:00:00,46.2,37.9,63.1,NaN
16-Jan-2015 17:00:00,36.9,37.5,47.1,NaN
16-Jan-2015 18:00:00,25.1,31.5,39.7,NaN
16-Jan-2015 19:00:00,26.7,26.5,37.1,NaN
16-Jan-2015 20:00:00,41.6,13.2,18.4,NaN
16-Jan-2015 21:00:00,45,12,21.9,NaN
16-Jan-2015 22:00:00,39.6,16.7,33.8,NaN
16-Jan-2015 23:00:00,53.6,17.6,60.4,NaN
17-Jan-2015 00:00:00,46.2,9.9,54.2,NaN
17-Jan-2015 01:00:00,30.7,11,54.5,NaN
17-Jan-2015 02:00:00,22.2,13.8,29.6,NaN
17-Jan-2015 03:00:00,36.9,2.6,37.3,NaN
17-Jan-2015 04:00:00,37.1,9.5,48.9,NaN
17-Jan-2015 05:00:00,21.9,5.5,41.9,NaN
17-Jan-2015 06:00:00,27.2,12.1,44.2,NaN
17-Jan-2015 07:00:00,37.8,6,69.7,NaN
17-Jan-2015 08:00:00,48.7,8.7,62.5,NaN
17-Jan-2015 09:00:00,47,12.2,58.5,NaN
17-Jan-2015 10:00:00,47.8,16.5,49,NaN
17-Jan-2015 11:00:00,39.6,25.2,33.3,NaN
17-Jan-2015 12:00:00,34.5,19.4,26.2,NaN
17-Jan-2015 13:00:00,34.1,22.9,29.7,NaN
17-Jan-2015 14:00:00,33.8,22.5,33.1,NaN
17-Jan-2015 15:00:00,30.9,29.1,39.1,NaN
17-Jan-2015 16:00:00,56,43.2,59.8,NaN
17-Jan-2015 17:00:00,49.8,27.1,60,NaN
17-Jan-2015 18:00:00,24.5,22.9,49.9,NaN
17-Jan-2015 19:00:00,38.1,20,50.1,NaN
17-Jan-2015 20:00:00,18.2,23.9,49.4,NaN
17-Jan-2015 21:00:00,18.4,27.5,42.2,NaN
17-Jan-2015 22:00:00,21.7,38.5,18.6,NaN
17-Jan-2015 23:00:00,58,60.5,60.4,NaN
18-Jan-2015 00:00:00,70.3,47.9,60.6,NaN
18-Jan-2015 01:00:00,57.6,53.2,54.2,NaN
18-Jan-2015 02:00:00,64.1,52.2,38.9,NaN
18-Jan-2015 03:00:00,65.7,61.4,53.7,NaN
18-Jan-2015 04:00:00,64.1,52.4,65.9,NaN
18-Jan-2015 05:00:00,66.5,54.8,67.5,NaN
18-Jan-2015 06:00:00,68,59.1,46.6,NaN
18-Jan-2015 07:00:00,103.8,75.4,71.6,NaN
18-Jan-2015 08:00:00,110.7,90.5,68.5,NaN
18-Jan-2015 09:00:00,104.9,93.9,86.8,NaN
18-Jan-2015 10:00:00,62.9,67.9,86.2,NaN
18-Jan-2015 11:00:00,32,50.4,64.8,NaN
18-Jan-2015 12:00:00,29.6,45.4,44,NaN
18-Jan-2015 13:00:00,20.2,36.8,20.1,NaN
18-Jan-2015 14:00:00,19.4,35.7,23,NaN
18-Jan-2015 15:00:00,28.2,45.2,24.9,NaN
18-Jan-2015 16:00:00,31.3,47.3,31.1,NaN
18-Jan-2015 17:00:00,35.1,54.2,33.4,NaN
18-Jan-2015 18:00:00,33.6,44,27.2,NaN
18-Jan-2015 19:00:00,38.1,51.2,31.3,NaN
18-Jan-2015 20:00:00,45.5,57.8,49.7,NaN
18-Jan-2015 21:00:00,51.8,51.8,51.7,NaN
18-Jan-2015 22:00:00,45.3,55.6,60.8,NaN
18-Jan-2015 23:00:00,22.6,21,28.7,NaN
19-Jan-2015 00:00:00,12.7,9.6,15.8,NaN
19-Jan-2015 01:00:00,31.2,11.8,27,NaN
19-Jan-2015 02:00:00,14.3,16.4,26.4,NaN
19-Jan-2015 03:00:00,18.6,20.9,32.7,NaN
19-Jan-2015 04:00:00,54.5,42.3,40.1,NaN
19-Jan-2015 05:00:00,83.6,49,75.4,NaN
19-Jan-2015 06:00:00,75.3,100.7,69.5,NaN
19-Jan-2015 07:00:00,97.2,122.2,87.2,NaN
19-Jan-2015 08:00:00,93.4,156.8,74,NaN
19-Jan-2015 09:00:00,73,113.8,79.3,NaN
19-Jan-2015 10:00:00,45.2,83.1,63.2,NaN
19-Jan-2015 11:00:00,39.8,88.5,47.6,NaN
19-Jan-2015 12:00:00,55.1,74.1,46.3,NaN
19-Jan-2015 13:00:00,86.8,65.3,65.1,NaN
19-Jan-2015 14:00:00,68.2,71.1,72.3,NaN
19-Jan-2015 15:00:00,99.9,102.8,88.1,NaN
19-Jan-2015 16:00:00,78.2,97,90.9,NaN
19-Jan-2015 17:00:00,54.1,112.8,74.3,NaN
19-Jan-2015 18:00:00,125.2,130.4,104.7,NaN
19-Jan-2015 19:00:00,142,121,116.9,NaN
19-Jan-2015 20:00:00,142.9,123.4,93.7,NaN
19-Jan-2015 21:00:00,111.4,104.5,81.7,NaN
19-Jan-2015 22:00:00,90.3,91.4,73.5,NaN
19-Jan-2015 23:00:00,68.1,71.2,59,NaN
20-Jan-2015 00:00:00,59.2,57,52.6,NaN
20-Jan-2015 01:00:00,60.3,57,53.5,NaN
20-Jan-2015 02:00:00,53.4,55.3,45.1,NaN
