Datetime,BallymenaBallykeel,BarnsleyGawber,BelfastCentre,CardiffCentre,ChilboltonObservatory,DerryRosemount,EdinburghStLeonards,Grangemouth,HullFreetown,Ladybower,LeedsCentre,LiverpoolSpeke,LondonBloomsbury,LondonMaryleboneRoad,LondonN_Kensington,LullingtonHeath,ManchesterPiccadilly,Middlesbrough,Narberth,NottinghamCentre,PortTalbotMargam,RochesterStoke,ScunthorpeTown,SouthamptonCentre,Thurrock,WickenFen,Wrexham,BirminghamLadywood,Average
2021-01-01 10:00:00,7.1525,5.03442,2.03559,2.99883,3.85831,1.92915,NaN,2.14868,6.01896,10.62697,1.05372,NaN,2.89772,1.19741,6.87843,2.94628,2.32297,2.23649,5.75353,4.44903,2.63429,4.98121,3.44853,2.16531,0.94063,10.21253,2.46133,2.7221,3.88865076923077
2021-01-01 11:00:00,7.9348,5.26858,2.15533,2.73807,4.1244,2.12872,NaN,2.71412,6.12273,11.17578,0.85615,NaN,3.35872,1.51671,6.3662,3.15184,2.12939,2.40013,5.13487,4.39049,2.56843,5.17279,3.06536,2.22717,1.00782,10.27972,2.39481,2.78397,3.96796538461539
2021-01-01 12:00:00,7.37602,5.61982,2.09546,2.80326,4.05787,2.6609,NaN,3.16647,6.33028,10.87643,1.05372,NaN,3.29286,1.67637,6.80525,2.87776,1.54864,2.67287,5.2586,4.33195,2.43672,5.23665,3.44853,2.22717,1.14219,10.48129,2.46133,2.7221,4.02540423076923
2021-01-01 13:00:00,7.76717,5.26858,2.27507,2.99883,4.05787,4.32396,NaN,2.37485,6.53783,10.57708,1.383,NaN,3.81972,1.91585,7.39065,2.2611,1.35506,2.07284,5.2586,3.92217,2.63429,5.23665,3.51239,2.16531,1.41094,10.81722,2.59438,2.78397,4.10443769230769
2021-01-01 14:00:00,7.99068,5.56128,2.15533,2.80326,3.79178,6.45268,NaN,2.14868,6.53783,10.92632,0.98786,NaN,3.68801,2.87377,7.31748,3.08332,1.61317,3.10926,5.32047,4.21487,2.63429,5.42824,3.51239,2.10344,1.27657,10.4141,2.39481,2.96956,4.28113269230769
2021-01-01 15:00:00,7.82305,5.50274,2.27507,2.93364,4.19092,6.25312,NaN,2.09213,6.69349,10.82654,1.25129,NaN,4.74172,2.9536,6.6589,3.35739,1.80675,2.72742,5.32047,4.50756,2.37086,5.30051,3.44853,2.04158,1.54532,10.27972,2.72742,2.9077,4.32836307692308
2021-01-01 16:00:00,7.71129,5.26858,2.03559,2.80326,4.25744,10.6436,NaN,2.26177,6.84916,11.22567,1.05372,NaN,4.61001,3.43256,6.87843,3.63146,1.54864,2.67287,5.56793,4.09779,2.37086,5.42824,3.23565,2.35091,1.81407,10.4141,2.59438,2.9077,4.52560307692308
2021-01-01 17:00:00,7.1525,5.61982,2.39481,2.93364,3.85831,11.17578,NaN,2.4314,7.00482,10.82654,1.11957,NaN,3.55629,3.27291,6.14668,3.15184,1.61317,2.23649,5.4442,3.80509,2.50258,5.04507,3.12922,2.10344,1.88126,10.27972,2.46133,2.9077,4.38669923076923
2021-01-01 18:00:00,7.48777,5.26858,2.93364,2.60768,3.92483,15.9654,NaN,2.37485,6.90104,11.27556,1.383,NaN,4.54415,2.71412,6.3662,2.53517,1.74222,2.50923,5.6298,4.03925,2.30501,5.55596,3.12922,2.22717,1.94844,10.34691,2.72742,3.03143,4.67207884615385
2021-01-01 19:00:00,7.59953,5.79544,3.11325,2.73807,3.99135,15.30018,NaN,2.54449,7.00482,11.12589,0.98786,NaN,1.97572,2.0755,6.21985,2.53517,1.74222,2.40013,5.6298,4.27341,2.89772,5.42824,3.12922,2.35091,1.94844,10.14535,2.46133,2.84583,4.54845076923077
2021-01-01 20:00:00,8.27008,6.55646,3.29286,3.06403,3.79178,23.9481,NaN,2.20522,6.74538,11.17578,0.65857,NaN,1.77815,0.95792,5.48811,2.94628,1.74222,2.45468,5.56793,3.98071,2.89772,5.36437,3.06536,2.5365,2.08282,10.01097,2.79395,3.0933,4.86420192307692
2021-01-01 21:00:00,8.15832,6.96624,3.35273,2.99883,3.65874,10.44403,NaN,1.97904,6.90104,11.0261,0.922,NaN,1.71229,0.79827,4.53684,2.87776,1.74222,2.83652,5.38234,3.80509,2.63429,5.17279,3.06536,2.28904,1.34376,9.60784,2.72742,3.21703,4.23676653846154
2021-01-01 22:00:00,7.9348,7.08332,3.05338,3.12922,3.65874,5.85398,NaN,1.75287,6.79727,11.37535,1.31715,NaN,1.44886,0.71844,3.95144,3.22035,1.6777,2.45468,5.38234,3.68801,2.50258,4.72576,3.0015,2.28904,1.00782,8.66722,2.59438,3.21703,3.94243192307692
2021-01-01 23:00:00,8.43771,7.02478,2.8139,2.73807,3.65874,8.38184,NaN,1.75287,6.79727,10.72675,1.31715,NaN,1.383,0.8781,4.82953,3.22035,1.80675,2.40013,5.38234,3.68801,2.50258,4.78962,2.93763,2.10344,0.67188,9.54066,2.32829,3.21703,4.05109307692308
2021-01-02 00:00:00,8.2142,6.3223,2.63429,2.80326,3.39265,22.35156,NaN,1.58324,7.10859,10.92632,1.05372,NaN,1.11957,0.55879,4.61001,3.49443,2.12939,2.72742,5.32047,3.62947,2.30501,4.40645,2.87377,1.91784,0.5375,10.07816,2.32829,3.34076,4.52951769230769
2021-01-02 01:00:00,7.67404,5.93203,2.31498,2.95537,3.81396,3.28178,NaN,1.50784,6.98752,10.51056,1.22934,NaN,1.40496,0.53218,4.39049,3.0148,2.66711,2.98198,5.4442,4.05876,2.54648,4.00199,3.06536,1.97971,0.71667,9.8542,2.39481,3.72526,3.80716846153846
2021-01-02 02:00:00,8.86612,5.07345,1.83602,2.95537,3.54787,1.86263,NaN,1.35706,7.26426,10.87643,1.22934,NaN,1.22934,0.63862,4.68318,3.49443,2.83918,3.10926,5.52669,3.6685,2.63429,4.34259,2.21387,2.30966,0.73907,10.12295,2.6609,3.52636,3.79259384615385
2021-01-02 03:00:00,8.04656,4.74172,1.79611,3.2596,3.45917,1.26393,NaN,1.4136,7.10859,10.97621,1.31715,NaN,1.51472,0.31931,4.90271,3.56295,2.96823,3.32746,5.13487,2.98553,2.70015,4.151,3.19308,2.59837,0.67188,10.07816,1.66306,3.27889,3.70896192307692
2021-01-02 04:00:00,7.9348,5.32712,1.97572,2.99883,3.99135,1.33045,NaN,1.63978,6.84916,10.72675,0.98786,NaN,1.25129,0.55879,4.46366,3.28887,2.90371,2.94562,5.56793,3.45385,2.43672,3.51239,3.19308,2.22717,0.80625,10.14535,1.4635,3.21703,3.66142423076923
2021-01-02 05:00:00,7.82305,5.32712,1.97572,2.86845,3.65874,2.0622,NaN,1.47015,7.16048,10.87643,0.85615,NaN,1.58058,0.47896,4.53684,2.74073,3.09729,2.83652,5.56793,3.62947,2.56843,3.89556,3.0015,2.47464,0.60469,10.07816,1.66306,3.0933,3.68946730769231
2021-01-02 06:00:00,7.48777,5.1515,2.03559,3.2596,3.2596,2.72742,NaN,1.69632,6.90104,11.12589,0.59272,NaN,1.05372,0.55879,4.75636,2.60369,3.22634,2.78197,5.69167,2.98553,2.50258,4.08714,3.12922,2.41277,0.67188,10.01097,1.66306,3.03143,3.66940653846154
2021-01-02 07:00:00,8.04656,5.03442,1.67637,2.99883,3.32613,2.39481,NaN,2.54449,7.00482,10.97621,1.05372,NaN,1.31715,0.79827,4.31731,3.15184,3.6135,3.00017,5.4442,3.33677,2.50258,3.95942,3.06536,2.66024,0.67188,10.21253,1.59654,3.0933,3.76143923076923
2021-01-02 08:00:00,7.71129,5.09296,1.67637,3.19441,3.52569,2.12872,NaN,2.31831,7.26426,11.0261,0.98786,NaN,1.58058,0.63862,3.29286,2.60369,4.00066,2.89107,5.4442,3.21969,2.56843,3.57625,3.19308,2.7221,0.67188,9.94378,1.59654,3.15516,3.69325230769231
2021-01-02 09:00:00,7.9348,5.03442,1.97572,3.52037,3.32613,2.39481,NaN,2.48794,7.36803,10.67686,1.18543,NaN,1.44886,2.0755,3.07334,2.46665,3.80708,3.21836,5.38234,2.98553,2.63429,4.02328,3.38467,2.41277,0.73907,9.27191,1.99568,3.21703,3.77080269230769
2021-01-02 10:00:00,8.38184,5.21004,1.91585,3.3248,3.59222,1.86263,NaN,2.4314,7.21237,11.076,0.79029,NaN,1.11957,0.71844,1.4635,2.67221,3.93614,2.61833,5.38234,3.27823,2.56843,4.27873,3.76783,2.16531,0.5375,10.21253,1.86263,3.0933,3.67201769230769
2021-01-02 11:00:00,7.87893,6.9077,1.79611,3.2596,3.59222,1.99568,NaN,2.9403,7.31615,11.076,1.11957,NaN,1.05372,1.19741,1.09762,2.39814,3.93614,2.89107,5.01114,3.04407,3.09529,4.34259,4.40645,2.35091,0.67188,11.08598,1.86263,3.03143,3.82148961538462
2021-01-02 12:00:00,7.9348,5.85398,1.91585,3.06403,3.72526,2.19524,NaN,3.16647,7.36803,10.47729,1.18543,NaN,0.79029,1.03775,1.39032,2.39814,3.54898,3.10926,5.19674,3.04407,2.96358,4.53417,3.8317,2.78397,0.94063,10.88441,1.92915,2.96956,3.77842692307692
2021-01-02 13:00:00,8.04656,5.67836,2.15533,2.99883,4.1244,2.0622,NaN,2.9403,7.36803,10.82654,0.98786,NaN,1.25129,1.03775,1.68302,2.19258,2.83918,3.382,5.4442,3.45385,2.70015,4.53417,3.12922,3.27889,0.80625,11.22035,2.59438,3.03143,3.83719692307692
2021-01-02 14:00:00,8.2142,4.91734,2.15533,3.2596,3.79178,1.79611,NaN,2.65757,7.41992,10.57708,1.25129,NaN,1.51472,0.95792,0,2.67221,2.51655,2.94562,5.32047,3.57093,2.50258,4.27873,3.06536,3.03143,1.075,11.22035,3.2596,3.03143,3.73088923076923
2021-01-02 15:00:00,8.10244,4.5661,2.15533,3.2596,3.85831,2.19524,NaN,2.71412,7.47181,10.82654,1.383,NaN,1.844,0.8781,-0.8781,2.67221,2.19391,3.382,5.36171,3.80509,2.43672,4.59804,3.19308,2.59837,0.80625,10.88441,2.72742,3.03143,3.69488961538462
2021-01-02 16:00:00,7.59953,5.26858,2.45468,3.12922,3.79178,3.32613,NaN,2.77066,7.41992,11.37535,0.79029,NaN,1.51472,1.27723,-1.24397,3.69998,1.80675,3.76384,5.6298,3.51239,2.37086,4.27873,3.06536,2.59837,1.00782,10.34691,2.59438,2.9077,3.73296192307692
2021-01-02 17:00:00,8.04656,5.32712,3.17312,3.3248,3.79178,14.43538,NaN,2.88375,7.5237,10.87643,1.25129,NaN,1.51472,1.27723,-0.8781,3.22035,1.93581,3.382,5.38234,3.62947,2.43672,3.8317,3.06536,2.5365,1.075,10.54847,2.72742,2.96956,4.20340307692308
2021-01-02 18:00:00,8.04656,4.91734,3.35273,3.19441,3.79178,17.82803,1.34642,3.05338,7.47181,10.82654,0.98786,NaN,1.51472,1.27723,-1.02445,3.35739,1.74222,3.32746,5.50607,3.39531,2.37086,3.89556,2.80991,2.59837,1.20938,10.68285,2.72742,3.0933,4.19631333333333
2021-01-02 19:00:00,7.37602,5.32712,3.47248,3.12922,3.52569,22.68417,0.99518,3.39265,7.5237,11.12589,0.59272,NaN,1.44886,1.43689,-0.80492,3.0148,1.80675,3.05471,5.50607,3.10261,2.50258,4.27873,2.68219,2.47464,1.41094,10.34691,2.59438,3.15516,4.33911629629629
2021-01-02 20:00:00,7.59953,5.26858,3.59222,3.12922,3.59222,30.26774,1.40496,3.22302,7.67936,10.92632,0.85615,NaN,1.71229,1.67637,-1.68302,3.69998,1.61317,2.78197,5.50607,2.98553,2.30501,4.27873,2.63961,2.59837,1.075,10.27972,2.52785,3.15516,4.61819
2021-01-02 21:00:00,8.71711,5.32712,4.61001,3.19441,3.59222,15.23365,1.40496,3.78846,7.73125,10.72675,1.05372,NaN,1.58058,1.19741,-1.97572,3.35739,1.6777,3.76384,5.56793,2.63429,2.23915,4.72576,2.61833,2.16531,0.80625,10.34691,2.59438,3.21703,4.1443037037037
2021-01-02 22:00:00,8.9965,5.21004,5.08897,3.06403,3.45917,31.99732,0.81956,3.50574,7.41992,10.97621,1.18543,NaN,1.51472,0.8781,-1.82937,3.35739,1.93581,4.63662,5.38234,2.92699,2.23915,4.27873,2.55446,2.16531,0.94063,10.75004,2.6609,3.21703,4.79006444444444
2021-01-02 23:00:00,8.32596,5.09296,7.2443,3.12922,3.06004,27.00814,0.5854,3.27956,7.73125,10.72675,0.98786,NaN,1.31715,1.11758,-3.60996,3.28887,1.74222,4.47297,5.56793,2.86845,2.23915,4.59804,2.55446,1.79411,0.80625,10.68285,2.6609,3.21703,4.53664592592593
2021-01-03 00:00:00,7.99068,5.38566,8.62132,2.99883,3.45917,30.00165,1.11226,2.9403,7.88691,10.87643,0.98786,NaN,1.383,0.95792,NaN,3.15184,1.61317,4.69117,5.4442,3.39531,2.23915,4.59804,2.55446,1.79411,0.60469,10.61566,2.6609,3.0933,5.04069192307692
2021-01-03 01:00:00,7.30151,5.22956,8.62132,3.12922,3.28178,23.68201,1.09274,3.01569,7.95609,10.97621,1.31715,NaN,1.40496,0.74505,NaN,3.28887,1.54864,4.36388,5.36171,2.73186,2.19524,4.59804,2.55446,2.0622,0.62709,11.01879,2.92699,3.15516,4.77639307692308
2021-01-03 02:00:00,6.92898,5.30761,7.58357,3.12922,3.45917,8.60358,1.09274,2.71412,7.95609,10.37751,0.96591,NaN,1.14153,0.63862,NaN,2.87776,1.6777,3.7093,5.4442,2.57575,2.19524,4.51289,1.61783,1.73225,0.80625,11.19795,2.7496,3.21703,4.00816923076923
2021-01-03 03:00:00,7.1525,5.1515,6.28638,3.3248,3.45917,8.04922,0.81956,2.48794,8.3539,10.77665,1.18543,NaN,0.922,0.23948,NaN,2.32962,1.6777,3.98204,5.32047,2.69283,2.23915,4.6619,2.23516,1.60851,0.80625,10.68285,2.72742,3.15516,3.93567653846154
2021-01-03 04:00:00,6.76135,5.09296,6.0469,3.2596,3.39265,5.78746,1.1708,2.54449,8.3539,10.77665,0.98786,NaN,1.18543,0.47896,NaN,2.53517,1.74222,3.6002,5.19674,2.92699,2.23915,4.53417,2.36288,2.28904,0.47031,11.08598,2.52785,3.0933,3.86319269230769
2021-01-03 05:00:00,6.48195,5.38566,5.32845,3.38999,3.45917,8.5814,1.22934,2.60103,8.45767,10.92632,1.05372,NaN,1.25129,0.71844,NaN,2.60369,2.00033,3.32746,5.75353,2.63429,2.17329,4.6619,2.29902,2.28904,0.5375,10.81722,2.52785,3.0933,3.98395576923077
2021-01-03 06:00:00,6.81723,5.21004,5.56793,3.2596,3.45917,6.38616,1.58058,2.37485,8.30201,11.32546,1.11957,NaN,1.11957,0.71844,NaN,2.46665,1.87128,3.6002,5.32047,2.86845,2.30501,4.47031,2.42674,1.79411,0.73907,10.81722,2.46133,3.03143,3.90049538461538
2021-01-03 07:00:00,7.1525,4.8588,4.49027,3.12922,3.59222,5.3218,1.4635,2.4314,8.50956,11.42524,0.922,NaN,1.05372,0.71844,NaN,2.46665,2.06486,3.27291,5.2586,3.04407,2.04158,4.34259,2.29902,1.97971,0.73907,11.22035,2.72742,3.0933,3.83149230769231
2021-01-03 08:00:00,6.76135,4.91734,4.25079,3.2596,3.39265,4.78962,0.52686,2.77066,8.50956,10.97621,1.25129,NaN,1.44886,0.8781,NaN,2.46665,2.00033,3.382,5.2586,2.80991,2.17329,4.40645,2.29902,2.04158,0.94063,11.15316,2.86047,3.03143,3.79063115384615
2021-01-03 09:00:00,7.04074,4.97588,4.49027,3.2596,3.32613,5.72094,1.52204,2.60103,8.25012,11.17578,1.25129,NaN,1.31715,0.79827,NaN,1.43888,1.93581,3.43655,5.38234,2.75137,2.17329,4.34259,2.29902,2.04158,0.73907,11.08598,2.79395,3.21703,3.82179615384615
2021-01-03 10:00:00,7.48777,4.91734,4.49027,3.19441,3.45917,5.72094,1.22934,2.82721,8.61333,11.37535,1.383,NaN,1.51472,0.71844,NaN,1.23333,2.25844,3.76384,5.8154,2.92699,2.23915,4.34259,2.29902,2.04158,0.47031,11.22035,2.6609,3.0933,3.89601884615385
2021-01-03 11:00:00,7.26426,5.1515,4.37053,3.3248,3.2596,6.91834,0.99518,3.05338,8.56145,11.47513,1.25129,NaN,1.05372,0.79827,NaN,1.57592,2.19391,4.03658,5.75353,2.80991,2.30501,4.53417,2.55446,1.97971,0.80625,11.22035,3.32613,2.96956,3.98242076923077
2021-01-03 12:00:00,7.43189,5.79544,4.07118,3.2596,3.45917,9.64576,1.05372,2.71412,8.66522,10.72675,1.11957,NaN,1.18543,0.79827,NaN,2.2611,2.12939,4.03658,5.32047,3.10261,1.97572,4.151,2.4906,1.97971,0.73907,11.15316,4.1244,2.96956,4.09074961538462
2021-01-03 13:00:00,8.15832,5.79544,4.31066,3.3248,3.39265,11.70796,1.28788,3.27956,8.61333,11.0261,1.31715,NaN,1.71229,0.79827,NaN,2.39814,2.12939,3.76384,5.2586,3.27823,2.37086,4.151,2.61833,1.85598,1.075,11.15316,5.05571,2.96956,4.33854653846154
2021-01-03 14:00:00,8.54947,5.79544,4.19092,3.45518,3.39265,5.65441,0.76102,2.99684,8.66522,10.97621,1.25129,NaN,1.31715,0.79827,NaN,2.39814,2.38749,3.81839,5.38234,3.80509,2.30501,4.02328,2.36288,1.79411,0.87344,11.08598,5.52137,3.21703,4.10687
2021-01-03 15:00:00,8.88475,5.7369,3.95144,3.3248,3.65874,3.52569,1.11226,3.10993,8.66522,11.0261,1.18543,NaN,1.44886,0.8781,NaN,2.74073,2.45202,3.4911,5.4442,3.62947,2.10743,3.89556,2.36288,2.47464,0.73907,10.75004,5.12223,3.21703,4.03594692307692
2021-01-03 16:00:00,8.32596,5.61982,5.80741,3.2596,3.39265,4.78962,1.40496,3.95809,8.66522,10.57708,1.18543,NaN,1.44886,1.91585,NaN,2.67221,2.12939,2.89107,5.8154,2.92699,2.10743,3.8317,2.29902,2.35091,0.80625,10.61566,4.85614,3.21703,4.110375
2021-01-03 17:00:00,8.2142,5.79544,5.14884,3.38999,3.39265,11.64144,1.4635,6.21985,8.92466,10.52719,1.25129,NaN,1.51472,0.8781,NaN,2.53517,2.19391,3.6002,5.56793,2.92699,2.23915,3.89556,2.42674,2.10344,0.60469,10.68285,4.39049,3.21703,4.41330846153846
2021-01-03 18:00:00,7.9348,5.91252,3.95144,3.19441,3.06004,24.14767,1.34642,3.78846,8.97655,11.076,1.51472,NaN,1.31715,0.55879,NaN,2.12406,2.25844,4.09113,5.75353,3.10261,3.02944,3.76783,2.36288,2.22717,0.60469,10.9516,4.59005,3.21703,4.80228576923077
2021-01-03 19:00:00,7.82305,6.67354,4.84949,3.2596,3.32613,35.12388,1.28788,3.67537,9.02843,10.87643,1.25129,NaN,1.18543,0.71844,NaN,1.98703,2.45202,4.36388,5.2586,3.16115,2.89772,4.02328,2.4906,2.16531,0.47031,10.9516,5.38832,3.15516,5.30169
2021-01-03 20:00:00,7.65541,6.55646,4.55014,3.52037,3.39265,29.07033,1.22934,3.44919,9.23598,11.47513,1.31715,NaN,1.25129,0.63862,NaN,2.12406,2.12939,4.25478,5.4442,3.21969,3.22701,4.08714,2.46932,2.47464,0.5375,10.75004,6.25312,3.03143,5.12863
2021-01-03 21:00:00,7.04074,6.20522,4.49027,3.45518,3.19308,40.24611,1.34642,3.44919,9.28787,11.97405,1.383,NaN,1.58058,0.47896,NaN,2.19258,2.32297,5.1821,5.50607,3.10261,2.63429,4.08714,2.4906,2.10344,0.67188,10.4141,6.12007,3.03143,5.538075
2021-01-03 22:00:00,7.26426,6.08814,4.84949,3.3248,2.92699,23.08331,1.40496,3.16647,9.28787,11.72459,1.18543,NaN,1.58058,0.71844,NaN,1.84999,2.06486,7.36404,5.56793,3.10261,2.37086,4.02328,2.42674,2.28904,0.5375,10.48129,5.65441,3.03143,4.89881961538461
2021-01-03 23:00:00,7.37602,6.3223,4.78962,3.3248,3.32613,23.28288,0.99518,2.82721,9.28787,11.47513,1.11957,NaN,1.18543,0.63862,NaN,1.84999,2.19391,5.2912,5.2586,2.51721,2.30501,4.02328,2.4906,1.97971,0.47031,10.34691,5.78746,3.27889,4.75937846153846
2021-01-04 00:00:00,7.1525,5.7369,4.31066,3.3248,3.19308,13.50407,0.76102,3.05338,9.49542,11.42524,1.383,NaN,1.11957,0.39914,NaN,1.84999,2.25844,6.05488,5.50607,2.75137,2.30501,4.08714,2.42674,1.73225,0.47031,10.14535,5.45485,3.21703,4.35070038461538
2021-01-04 01:00:00,7.52503,5.61982,3.99135,3.38999,3.01569,13.92538,1.3269,3.31726,NaN,11.17578,1.66838,NaN,1.05372,0.21287,NaN,1.82715,NaN,4.14568,5.11425,2.57575,2.10743,3.8317,2.38417,2.47464,0.5375,2.08082,5.2331,3.15516,3.82039666666667
2021-01-04 02:00:00,6.55646,5.69787,3.99135,3.56383,3.28178,10.82099,1.40496,3.01569,NaN,11.12589,1.58058,NaN,1.31715,0.42574,NaN,1.91851,2.25844,4.58207,5.11425,2.41964,2.19524,3.57625,1.78813,2.30966,0.17917,2.08082,6.65225,3.0933,3.6380008
2021-01-04 03:00:00,6.98486,5.7369,3.95144,3.38999,3.19308,8.44836,1.63911,3.61882,NaN,11.12589,1.31715,NaN,1.18543,0.47896,NaN,2.12406,2.45202,3.92749,5.50607,2.86845,2.17329,3.89556,2.29902,2.22717,0.26875,2.51056,6.05355,3.21703,3.6237204
2021-01-04 04:00:00,6.70547,5.85398,3.59222,3.12922,3.2596,6.25312,1.11226,3.27956,NaN,11.076,1.51472,NaN,1.25129,0.63862,NaN,2.19258,2.25844,4.30933,5.75353,2.69283,2.10743,3.76783,2.68219,2.16531,0.67188,2.71412,5.78746,3.15516,3.516966
2021-01-04 05:00:00,6.76135,5.67836,3.95144,3.38999,3.12656,5.3218,1.52204,2.65757,NaN,11.12589,1.383,NaN,0.79029,0.55879,NaN,2.46665,2.45202,4.09113,5.56793,3.27823,2.17329,4.08714,2.55446,2.28904,0.60469,2.71412,5.05571,3.40263,3.4801648
2021-01-04 06:00:00,6.59371,5.56128,3.77183,3.45518,3.19308,3.92483,1.28788,2.9403,NaN,11.0261,1.25129,NaN,0.461,0.47896,NaN,2.19258,2.38749,3.7093,5.69167,3.45385,2.37086,4.02328,2.4906,2.28904,0.47031,3.12124,4.85614,3.34076,3.3737024
2021-01-04 07:00:00,7.32014,5.50274,3.4126,3.52037,3.12656,4.19092,1.22934,2.4314,NaN,11.62481,1.51472,NaN,0.922,0.63862,NaN,2.05555,2.38749,3.87294,5.13487,3.27823,2.37086,4.151,2.4906,2.59837,0.60469,2.64627,4.65658,3.34076,3.4008972
2021-01-04 08:00:00,7.59953,5.61982,5.32845,3.52037,2.92699,3.52569,1.1708,2.71412,NaN,11.17578,1.64643,NaN,1.64643,0.55879,NaN,2.12406,2.6456,4.09113,5.50607,3.21969,2.50258,3.76783,2.4906,2.41277,0.47031,2.57841,6.45268,3.27889,3.5589528
2021-01-04 09:00:00,7.48777,5.56128,4.61001,3.45518,3.06004,3.65874,1.34642,2.77066,NaN,10.97621,1.11957,NaN,1.383,0.79827,NaN,1.98703,2.77465,3.92749,5.4442,2.98553,3.02944,3.76783,2.63961,2.22717,0.67188,2.307,6.98486,3.71196,3.547432
2021-01-04 10:00:00,7.20838,5.32712,3.95144,3.2596,2.99351,3.45917,1.69765,2.71412,-0.36321,11.0261,1.64643,NaN,1.31715,0.71844,NaN,1.71295,2.6456,4.36388,5.07301,2.63429,2.56843,3.8317,2.61833,2.28904,0.5375,2.44271,8.38184,3.83569,3.38041807692308
2021-01-04 11:00:00,7.76717,5.85398,3.8317,3.19441,3.12656,4.7231,1.34642,2.77066,-0.46699,11.27556,1.51472,NaN,1.383,0.71844,NaN,1.91851,2.77465,3.98204,5.07301,2.98553,2.50258,3.89556,2.42674,2.22717,0.33594,2.37485,9.1801,3.71196,3.47797576923077
2021-01-04 12:00:00,7.71129,6.08814,3.47248,3.12922,3.19308,5.58789,1.40496,2.65757,NaN,11.076,1.383,NaN,1.44886,0.79827,NaN,2.39814,2.83918,4.69117,4.94927,3.10261,2.37086,3.95942,2.4906,2.59837,0.40313,2.17129,9.24663,4.20688,3.7351324
