Datetime,BallymenaBallykeel,BarnsleyGawber,BelfastCentre,CardiffCentre,ChilboltonObservatory,DerryRosemount,EdinburghStLeonards,Grangemouth,HullFreetown,Ladybower,LeedsCentre,LiverpoolSpeke,LondonBloomsbury,LondonMaryleboneRoad,LondonN_Kensington,LullingtonHeath,ManchesterPiccadilly,Middlesbrough,Narberth,NottinghamCentre,PortTalbotMargam,RochesterStoke,ScunthorpeTown,SouthamptonCentre,Thurrock,WickenFen,Wrexham,BirminghamLadywood,Average
2017-01-01 15:00:00,0.35323,1.15284,1.16348,3.04939,1.20605,0.43639,3.86762,0.39581,3.39997,2.77865,1.94246,1.78679,3.25362,6.00499,3.65342,1.42491,0.40047,1.40961,1.80609,1.17346,0.41377,NaN,NaN,NaN,0.82222,NaN,5.03575,NaN,2.04047782608696
2017-01-01 16:00:00,0.49559,1.21736,1.04041,2.76534,1.27324,1.65841,2.3203,0.33927,3.26626,2.25245,2.01231,1.78679,2.65558,1.73557,3.11259,1.35706,0.26676,1.00715,1.7389,2.08482,0.27607,NaN,NaN,NaN,1.16481,NaN,4.34658,NaN,1.74667913043478
2017-01-01 17:00:00,0.49559,1.21803,1.10228,2.83652,1.27324,2.00831,2.51389,0.96059,3.19907,2.70347,1.80409,1.57991,2.45601,0.73441,3.24763,1.35706,0.53418,0.67121,1.7389,3.64743,0.20755,NaN,NaN,NaN,0.61666,NaN,3.38067,NaN,1.75159565217391
2017-01-01 18:00:00,0.42441,0.89672,0.85681,2.90703,1.00516,1.65974,2.25578,28.57674,3.06536,2.77865,1.59654,1.44287,1.85864,0.46765,3.24696,1.42491,0.40047,1.34242,1.53734,4.7537,0.13837,NaN,NaN,NaN,0.7537,NaN,2.34558,NaN,2.85806739130435
2017-01-01 19:00:00,0.63729,1.53734,0.61201,2.19857,0.93797,2.00831,1.80476,2.93697,2.53251,1.87727,1.45817,1.64909,2.58906,0.60136,2.70547,1.35706,0.53418,1.74555,1.53734,2.86579,0.20755,NaN,NaN,NaN,0.47963,NaN,2.00033,NaN,1.60059043478261
2017-01-01 20:00:00,1.48744,0.76834,0.2448,1.70231,0.7364,4.1051,2.70747,1.3544,1.99967,0.52619,1.80409,1.37369,2.12473,0.53418,2.5711,1.08565,0.46699,2.34891,1.40296,1.23798,0.06918,NaN,NaN,NaN,0.47963,NaN,1.17213,NaN,1.40449304347826
2017-01-01 21:00:00,1.55796,0.70514,0.85681,1.0637,0.80359,3.66872,2.0622,1.8633,2.06685,1.42624,1.38766,1.30451,1.32779,0.46765,2.09812,1.08565,0.73441,2.08016,1.33577,1.43223,0.41377,NaN,NaN,NaN,0.54815,NaN,1.24131,NaN,1.37094304347826
2017-01-01 22:00:00,1.34509,0.769,2.14402,1.41826,0.33527,4.01796,2.25578,1.41094,2.46599,2.6283,1.38833,1.37369,1.46083,0.80093,1.8939,1.01779,0.86812,2.55114,1.20273,1.4329,0.20755,NaN,NaN,NaN,0.7537,NaN,1.17279,NaN,1.51804391304348
2017-01-01 23:00:00,3.33012,0.8322,4.53417,1.13421,0.33527,4.89206,3.0301,1.07234,1.79877,2.55313,1.73491,1.03043,1.6604,0.80093,2.0296,1.01779,0.53418,1.74422,1.06968,4.03725,0.41377,NaN,NaN,NaN,0.61666,NaN,0.75902,NaN,1.78092217391304
2017-01-02 00:00:00,6.51743,0.51289,0.48961,0.49626,0.33461,4.45435,1.99834,1.07301,1.59987,1.95177,1.66572,1.30517,1.39431,0.80093,2.16531,0.81424,0.73507,0.87278,1.1362,1.95443,0.27607,NaN,NaN,NaN,0.13704,NaN,0.55214,NaN,1.44511086956522
2017-01-02 01:00:00,0.8506,1.11048,1.14773,1.23111,1.60807,4.76656,2.0622,0.52774,1.51051,2.49238,1.48035,0.91624,1.23732,0.62354,1.62315,0.72377,1.16104,3.4911,1.06968,1.04041,0.36809,NaN,NaN,NaN,0.45679,NaN,2.93763,NaN,1.49723869565217
2017-01-02 02:00:00,1.84467,1.11048,0.90116,NaN,1.07234,6.45335,2.0622,0.45235,1.6879,1.89456,1.85021,1.19031,0.2652,0.44526,2.25556,0.81424,0.98187,2.81922,1.06968,0.86745,0.36809,NaN,NaN,NaN,0.91358,NaN,2.66179,NaN,1.54461227272727
2017-01-02 03:00:00,0.7098,1.02511,0.8608,1.1362,1.27391,3.22701,1.73956,0.39581,1.1994,0.97256,1.52736,0.61932,0.46433,0.26676,1.42092,0.88209,1.47281,2.28172,1.06968,0.52087,0.27673,NaN,NaN,NaN,0.82222,NaN,2.61633,NaN,1.16440434782609
2017-01-02 04:00:00,0.21287,0.89739,1.1688,1.1362,1.07234,2.87843,2.19125,0.28272,1.26659,1.34642,1.52736,0.68784,0.59671,0.26676,1.28455,0.74638,0.87011,2.08016,0.93664,1.56062,0.06918,NaN,NaN,NaN,0.54815,NaN,2.20456,NaN,1.12313173913043
2017-01-02 05:00:00,5.38899,0.89672,0.86147,0.70913,1.00516,1.13354,3.80376,0.39581,0.86679,1.5706,1.66572,0.41177,0.72842,0.53418,0.81158,0.54282,0.73574,1.34176,0.80359,3.18842,0.06918,NaN,NaN,NaN,0.68518,NaN,2.68485,NaN,1.34066
2017-01-02 06:00:00,4.68052,0.76834,0.79894,1.06502,1.00516,0.95859,1.41759,0.28272,0.93331,1.86928,1.80342,0.55014,0.53018,0.33328,1.21803,0.67853,1.47214,1.47613,0.73574,2.27707,0.13837,NaN,NaN,NaN,0.82222,NaN,1.5839,NaN,1.19124434782609
2017-01-02 07:00:00,6.5232,1.02511,1.16813,0.85149,0.7364,0.78497,0.77366,0.28272,0.86745,1.42092,1.11026,0.48096,0.53018,0.6007,1.3524,0.67853,1.53933,1.40895,0.80359,4.35855,0.20689,NaN,NaN,NaN,0.61666,NaN,1.65308,NaN,1.29452739130435
2017-01-02 08:00:00,4.75104,0.64128,1.72094,0.92267,0.80359,0.26143,1.80409,0.39581,0.66722,2.31831,1.59588,0.61866,0.53085,1.06902,1.08232,0.67853,1.40562,2.28172,0.60203,3.64344,0.34459,NaN,NaN,NaN,0.41111,NaN,1.10161,NaN,1.28920695652174
2017-01-02 09:00:00,6.31099,0.83286,0.7996,1.20738,0.87078,0.61001,2.0622,0.33927,0.73374,1.71894,1.24929,0.34326,0.86213,1.536,1.3524,0.67853,1.00316,2.81922,0.7364,1.82139,0.27673,NaN,NaN,NaN,0.8914,NaN,0.55081,NaN,1.28723869565217
2017-01-02 10:00:00,14.60834,0.83286,0.3692,0.85149,0.93797,0.61001,1.99767,0.5089,0.73241,2.39281,1.59654,0.68784,1.12689,1.87061,0.54083,0.54282,1.47281,3.69133,0.53484,2.21121,0.27607,NaN,NaN,NaN,0.82222,NaN,0.75836,NaN,1.73800130434783
2017-01-02 11:00:00,9.00582,1.21803,0.8608,0.85149,0.80359,0.52287,2.32097,0.62199,0.99983,3.06536,1.11093,0.96192,1.06103,1.66905,0.81091,0.61068,2.00765,2.01364,0.7364,2.60236,0.48229,NaN,NaN,NaN,0.89074,NaN,1.58457,NaN,1.60056173913043
2017-01-02 12:00:00,10.63695,1.15284,0.79894,0.70913,1.20672,1.04573,1.99767,0.62199,0.86679,1.71961,1.80342,1.09895,1.0617,1.20206,0.67587,0.74638,1.33843,2.68485,1.00316,2.53717,0.61999,NaN,NaN,NaN,0.82222,NaN,1.51538,NaN,1.64634565217391
2017-01-02 13:00:00,6.73673,1.28189,0.92267,0.78031,0.93797,1.39498,2.12672,0.56544,0.99983,1.27191,1.59588,1.64909,0.99451,1.13554,1.42092,0.81424,1.67371,2.01297,0.80293,2.60236,0.55147,NaN,NaN,NaN,0.95925,NaN,3.44321,NaN,1.5945447826087
2017-01-02 14:00:00,4.7517,1.47347,1.3524,0.49626,NaN,2.87843,1.93381,0.45235,1.13354,2.2438,1.52736,1.92317,1.06103,1.40229,1.15017,0.67853,1.74023,3.75852,0.53484,2.66755,0.41377,NaN,NaN,NaN,1.37302,NaN,4.4743,NaN,1.79184272727273
2017-01-02 15:00:00,5.46083,1.08964,1.29054,0.85215,0.62443,2.00698,2.44936,0.39581,0.86612,3.06536,1.38766,0.75636,0.99451,1.7369,1.48877,0.88209,1.40562,2.14801,0.40047,2.79794,0.48229,NaN,NaN,NaN,0.8914,NaN,3.85498,NaN,1.62296608695652
2017-01-02 16:00:00,7.16248,1.66572,1.59787,0.63795,0.66988,1.65774,1.28921,0.22618,1.13354,3.21437,1.38833,1.03043,0.79561,1.87061,1.3524,0.94994,1.13754,2.28172,0.53484,2.08149,0.27607,NaN,NaN,NaN,1.09629,NaN,3.02944,NaN,1.61215869565217
2017-01-02 17:00:00,12.62264,1.66572,1.3524,0.78031,0.46898,2.00698,1.86862,0.39581,1.13288,2.61766,1.59654,0.75636,0.53085,2.40412,1.48811,0.61068,1.67371,2.75204,0.80293,1.95177,0.82621,NaN,NaN,NaN,1.30384,NaN,2.7547,NaN,1.92886347826087
2017-01-02 18:00:00,10.77864,1.40961,1.35174,3.90354,1.13953,2.09346,1.09563,0.28272,1.26659,2.16797,1.52736,1.09895,0.72909,3.33943,1.691,0.20356,1.94046,2.08082,0.66922,2.27707,0.68984,NaN,NaN,NaN,1.37236,NaN,3.71728,NaN,2.03590739130435
2017-01-02 19:00:00,23.1179,1.34575,1.4748,4.89739,0.66988,3.4013,1.80542,0.28272,0.66656,2.39281,1.31848,1.09895,0.39714,4.34059,1.96175,0.40712,2.14136,2.68485,0.66922,2.53717,0.61999,NaN,NaN,NaN,2.12606,NaN,3.71794,NaN,2.78587608695652
2017-01-02 20:00:00,17.16081,1.53734,1.59787,2.48461,1.8766,2.35556,1.54665,0.28272,1.39963,2.31764,1.52669,2.33627,0.53018,4.87543,2.3682,0.54282,2.81124,3.4911,0.66922,3.12257,0.48295,NaN,NaN,NaN,1.44088,NaN,2.8924,NaN,2.59345130434783
2017-01-02 21:00:00,12.33859,1.08964,2.02827,3.40728,0.80359,2.44271,2.25644,0.22618,1.06636,1.94445,1.45684,5.63446,0.46433,4.87543,2.43539,0.54282,3.4126,3.42325,0.60203,3.83901,0.61999,NaN,NaN,NaN,1.57791,NaN,3.51172,NaN,2.6086647826087
2017-01-02 22:00:00,17.23132,0.769,2.09014,2.76867,0.7364,7.32612,1.35307,0.28272,0.99983,2.69217,1.31781,3.09263,0.66323,5.74355,3.58556,0.54282,3.68136,3.22235,0.46765,2.73208,0.34525,NaN,NaN,NaN,2.26376,NaN,2.75403,NaN,2.89832695652174
2017-01-02 23:00:00,11.98403,0.70514,2.09014,1.56195,0.4018,3.4013,2.12672,0.16963,0.73308,2.31831,1.31848,2.68019,1.72426,7.34608,4.66788,0.47497,3.27889,2.55047,0.40047,2.73274,0.41377,NaN,NaN,NaN,1.85199,NaN,3.02944,NaN,2.5200752173913
2017-01-03 00:00:00,10.11674,0.76834,1.4748,1.20738,0.33527,3.31415,1.86928,0.11309,1.13354,2.54249,1.04041,2.06087,1.65841,8.9506,3.38267,0.61068,2.34226,2.48329,0.40047,3.12257,0.34525,NaN,NaN,NaN,3.22302,NaN,3.09795,NaN,2.41711
2017-01-03 01:00:00,4.16874,0.94018,0.24658,1.42004,0.44615,1.51051,3.01125,0.52774,1.42181,2.77621,1.1096,1.55574,1.59033,9.00271,4.14568,0.72377,1.87416,0.80625,0.62443,2.77266,0.18449,NaN,NaN,NaN,3.65696,NaN,0.54992,NaN,1.95938739130435
2017-01-03 02:00:00,4.54748,1.02533,0.49227,NaN,0.26787,0.34858,1.37657,0.45235,1.33311,2.57841,1.01646,1.28167,0.3539,8.46876,2.79395,0.94994,1.69588,0.94063,0.80271,2.5997,0.27673,NaN,NaN,NaN,2.10389,NaN,1.1688,NaN,1.67613590909091
2017-01-03 03:00:00,3.12589,0.83286,0.49293,0.85082,0.4018,0.17429,1.93581,0.33927,1.5992,2.15666,1.59454,1.37302,0.72842,7.35406,2.29835,0.67853,2.07417,0.73907,0.53484,2.14535,0.34525,NaN,NaN,NaN,2.4008,NaN,1.30584,NaN,1.54268565217391
2017-01-03 04:00:00,1.77682,1.1535,0.616,0.35457,0.4018,0.34858,2.12939,0.33927,1.46616,3.1239,0.8322,0.96192,1.32446,6.35157,1.96042,0.54282,1.40562,0.67188,0.66988,1.55929,0.41377,NaN,NaN,NaN,1.6471,NaN,1.09962,NaN,1.35437130434783
2017-01-03 05:00:00,1.1362,0.89739,0.55413,0.35523,0.7364,0.43572,2.00033,0.33927,1.20007,2.45402,1.45551,1.37302,0.92666,5.88325,1.0138,0.54282,1.67304,1.20938,0.66922,1.36438,0.20755,NaN,NaN,NaN,1.09629,NaN,1.44287,NaN,1.2594152173913
2017-01-03 06:00:00,0.63995,0.64128,0.73973,0.92267,0.60269,0.43572,2.25844,0.39581,1.93314,1.8593,1.17878,1.09895,0.46366,6.21719,1.35107,0.61068,1.47214,0.67188,0.40246,1.55929,0.34525,NaN,NaN,NaN,1.6471,NaN,1.09895,NaN,1.24113608695652
2017-01-03 07:00:00,0.56943,0.769,0.67786,1.2779,0.93797,0.17429,1.41959,0.28272,3.19907,0.66988,1.66306,1.44154,0.92732,8.55745,2.16265,0.81424,1.40562,1.41094,0.66922,1.23532,0.34525,NaN,NaN,NaN,1.6471,NaN,1.37369,NaN,1.46222217391304
2017-01-03 08:00:00,1.20738,1.02578,1.17213,2.20056,0.46832,0.69716,2.12939,0.45235,2.73274,0.29736,1.5247,1.09895,1.58989,11.36537,3.37868,0.61068,1.60652,1.075,0.60203,1.55995,0.41377,NaN,NaN,NaN,2.05821,NaN,1.57991,NaN,1.77594913043478
2017-01-03 09:00:00,1.42092,0.769,2.09679,3.3361,0.7364,0.52287,1.80675,0.28272,3.06536,1.56128,1.45551,1.23599,2.71678,15.17578,4.52819,0.81424,1.60652,1.74688,0.66922,1.62448,0.75769,NaN,NaN,NaN,2.74339,NaN,1.92383,NaN,2.28681260869565
2017-01-03 10:00:00,1.42092,1.02578,2.40479,3.47846,0.7364,0.7843,2.12939,0.28272,2.86579,2.00831,1.38633,1.16747,3.6441,18.18392,5.27191,0.88209,1.80675,1.81407,0.66922,1.36438,1.10228,NaN,NaN,NaN,2.81191,NaN,2.19857,NaN,2.58434173913043
2017-01-03 11:00:00,1.70564,0.96125,1.97439,11.64011,1.00516,0.69716,1.87128,0.33927,3.26559,2.38018,1.87061,1.16747,3.18044,18.71943,3.58224,1.35706,1.74023,2.7547,0.80293,1.42957,1.30916,NaN,NaN,NaN,2.46932,NaN,2.61101,NaN,2.99279130434783
2017-01-03 12:00:00,1.91851,1.02578,1.54199,13.77082,1.20672,0.69716,2.90371,0.22618,2.9995,2.67687,1.45551,1.03043,2.25312,15.37668,2.09479,1.28921,1.27125,1.74688,1.13687,1.94977,0.89606,NaN,NaN,NaN,1.57791,NaN,2.47331,NaN,2.76169695652174
2017-01-03 13:00:00,1.4921,1.28189,1.48013,9.22734,1.40762,1.04573,3.22634,0.33927,3.73258,2.38018,1.59388,1.16747,2.31897,12.96923,2.22983,1.1535,1.94046,2.95626,0.7364,1.55929,0.82754,NaN,NaN,NaN,1.92117,NaN,1.85465,NaN,2.55834043478261
2017-01-03 14:00:00,NaN,1.40961,1.72759,7.80841,1.20605,1.22002,2.58107,0.33927,3.00017,2.60303,1.73358,1.16747,2.12074,10.83053,1.55463,1.35706,2.34226,1.47813,0.87011,1.42957,0.55081,4.20156,NaN,NaN,1.37236,NaN,2.54249,NaN,2.41071826086957
2017-01-03 15:00:00,0.78097,1.538,2.09679,4.75503,1.00516,NaN,1.6777,0.45235,3.13188,2.08215,1.31715,1.02977,NaN,9.4269,1.41893,1.35706,2.20788,NaN,0.87011,1.88458,0.75769,2.95892,NaN,NaN,1.5094,NaN,1.85531,NaN,2.10065380952381
2017-01-03 16:00:00,0.21354,1.21736,1.91252,3.69067,1.00516,1.83003,2.19391,0.39581,3.26559,2.60303,1.59388,1.57858,2.78264,7.62082,0.74372,1.35706,2.00831,NaN,1.00316,1.55929,0.68917,3.60153,NaN,NaN,0.54881,NaN,1.85531,NaN,1.96825652173913
2017-01-03 17:00:00,0.28472,1.28189,2.03492,3.19375,1.07234,1.39431,2.38749,0.33927,3.46582,3.1239,1.31715,1.51006,2.51788,7.82305,1.35174,1.22135,1.94046,2.7547,1.00383,1.62514,0.41377,1.22335,NaN,NaN,0.54815,NaN,2.13005,NaN,1.91496208333333
2017-01-03 18:00:00,0.42707,1.47347,1.97372,3.19375,0.87078,1.30717,2.06486,0.33927,2.9995,2.45468,1.80143,1.6471,1.72293,9.76085,2.16198,1.22135,1.80675,2.21719,1.00316,1.42957,0.41377,2.25179,NaN,NaN,1.16614,NaN,2.81723,NaN,2.02189625
2017-01-03 19:00:00,0.49759,1.21736,1.72692,3.61949,1.00516,0.95859,1.22601,0.28272,3.06602,3.34675,1.73291,1.71562,2.38483,11.36603,2.36488,1.35706,2.27507,2.21719,0.87011,1.36371,0.68917,1.67238,NaN,NaN,1.02844,NaN,2.88575,NaN,2.11957333333333
2017-01-03 20:00:00,0.99385,1.21736,1.72692,3.54898,1.07234,1.22002,1.80675,0.33927,3.53235,3.57026,1.8021,1.92117,1.85531,11.43256,2.02694,1.22135,1.80742,2.08282,0.93664,0.91003,0.34525,1.28588,NaN,NaN,1.30318,NaN,3.50441,NaN,2.14429833333333
2017-01-03 21:00:00,0.63928,1.28122,1.41826,2.83918,1.13953,0.95859,1.16148,0.45235,3.06602,2.60303,1.80143,1.51006,1.78879,10.6303,2.02761,1.08565,1.80742,2.28438,0.86945,0.84484,0.41377,1.15749,NaN,NaN,1.37236,NaN,3.50507,NaN,1.944065
2017-01-03 22:00:00,0.14236,1.40961,1.72692,4.2581,1.13953,1.13288,1.80675,0.39581,2.99883,2.82588,1.8021,1.51006,1.59055,9.49343,1.89257,1.22135,1.80742,1.67969,1.20406,1.36438,0.34459,0.38583,NaN,NaN,0.8914,NaN,3.43655,NaN,1.93586041666667
2017-01-03 23:00:00,0.28472,1.28189,1.78879,3.97405,1.07234,1.22002,1.6777,0.39581,3.53301,2.37951,1.66306,1.6471,1.45817,7.42125,2.2305,1.1535,1.60585,1.47813,1.13687,1.36438,0.27673,1.22202,NaN,NaN,0.89074,NaN,3.84899,NaN,1.87521375
2017-01-04 00:00:00,0.09491,1.1535,1.66506,2.98087,1.07234,1.13288,1.03243,0.39581,3.33211,2.60369,1.66306,1.51006,1.12623,7.42125,1.96042,1.08565,1.87394,1.34376,1.00383,0.51954,0.41377,1.22268,NaN,NaN,1.09696,NaN,3.36737,NaN,1.71133833333333
2017-01-04 01:00:00,1.04396,1.45285,0.6599,1.32601,0.17917,0.46477,1.11846,0.45324,7.10283,2.07018,1.84844,1.19031,0.79472,6.78086,1.98326,1.17612,0.80271,6.27086,0.98276,0.69272,0.36809,1.54332,NaN,NaN,1.46438,NaN,4.84727,NaN,1.94238291666667
2017-01-04 02:00:00,0.85415,1.3677,0.41244,NaN,0.26742,1.13022,2.06486,0.30157,6.92544,2.07107,1.94068,1.55574,0.53041,5.71029,1.98237,1.08565,1.15927,7.32346,0.98276,1.29852,0.27673,1.28655,NaN,NaN,1.02844,NaN,5.14352,NaN,2.03040260869565
2017-01-04 03:00:00,0.56943,1.53933,0.24746,3.19707,0.20156,1.13022,1.6777,0.33927,6.65824,2.14535,1.5247,1.23599,1.0597,4.75104,1.96042,1.22135,1.20406,6.85315,0.93797,1.81806,0.41377,0.77166,NaN,NaN,1.02777,NaN,5.55529,NaN,2.00169
2017-01-04 04:00:00,0.42707,1.02644,0.3712,4.68917,0.4018,1.13088,1.80675,0.33927,6.79195,2.66356,2.01031,1.16747,1.5247,4.34991,1.89257,1.28921,1.20406,6.0469,1.07234,1.1688,0.34525,1.09363,NaN,NaN,0.82222,NaN,5.62381,NaN,2.05246958333333
2017-01-04 05:00:00,0.49825,1.34708,0.43306,3.97805,0.33527,1.30451,1.03243,0.39581,7.12589,3.18111,1.66306,1.09895,1.12623,3.74721,2.16198,1.22135,1.33843,6.18127,1.00516,1.03842,0.27607,0.38583,NaN,NaN,0.68518,NaN,6.24048,NaN,1.99171166666667
2017-01-04 06:00:00,0.3559,1.28255,0.49493,3.5523,0.53551,0.87011,1.29054,0.45235,6.6589,2.88508,1.45551,1.09895,1.52403,3.88159,1.89257,1.22135,1.27191,4.50158,0.87078,1.62315,0.27673,0.32197,NaN,NaN,1.5094,NaN,6.65292,NaN,1.93669208333333
2017-01-04 07:00:00,0.3559,1.28255,0.43306,3.97871,0.53484,1.13088,1.41959,0.39581,6.39215,2.88508,1.8021,1.37302,2.18593,4.81823,1.62248,1.28921,1.00383,2.08282,1.07234,1.68834,0.27673,0.70713,NaN,NaN,2.12672,NaN,5.55529,NaN,1.93386416666667
2017-01-04 08:00:00,0.28472,1.28255,0.80426,5.18676,0.7364,0.69649,2.32297,2.60635,6.65757,3.25495,1.87128,1.16747,3.11458,5.95576,1.82538,1.08565,1.27191,6.18127,1.34109,2.27241,0.34525,0.57875,NaN,NaN,1.5094,NaN,6.30966,NaN,2.44428666666667
2017-01-04 09:00:00,0.49825,1.28255,0.61866,6.39414,0.80359,1.30451,1.61317,1.2473,6.458,2.58972,1.45618,0.8934,3.4452,6.42408,2.56843,1.1535,1.53933,6.38283,1.13953,2.79195,0.34525,0.77233,NaN,NaN,0.61733,NaN,5.89789,NaN,2.42654666666667
2017-01-04 10:00:00,0.92533,1.4748,0.49493,7.24696,0.7364,0.95659,1.87128,0.68053,6.12606,1.25794,2.01031,0.8934,3.77648,6.22318,1.89257,1.35706,1.47214,6.0469,0.7364,4.02594,0.27607,0.77166,NaN,NaN,1.0291,NaN,5.28122,NaN,2.39846875
2017-01-04 11:00:00,0.64061,1.34642,0.30933,6.74937,0.80359,1.30517,NaN,0.50956,NaN,NaN,1.94046,0.7557,3.18044,5.15283,2.22983,1.22135,2.27507,5.57658,1.00516,3.37668,0.41377,0.57808,NaN,NaN,0.82222,NaN,5.07567,NaN,2.15561380952381
2017-01-04 12:00:00,NaN,1.21803,0.1856,4.97322,0.53551,1.39165,NaN,0.79295,NaN,1.38101,1.5247,1.03043,2.71611,1.47214,2.09546,1.28921,1.80675,6.0469,0.66922,4.87011,0.48295,0.25744,NaN,NaN,0.7537,NaN,4.32064,NaN,1.8958919047619
2017-01-04 13:00:00,0.3559,1.34708,0.24746,3.83635,0.7364,1.21736,2.51655,0.52863,5.32712,1.70098,1.45551,0.96192,2.51721,0.9373,2.43339,1.28921,1.54,4.97189,1.07234,5.38965,0.55081,0.25811,NaN,NaN,1.02844,NaN,4.66456,NaN,1.95350708333333
2017-01-04 14:00:00,0.3559,1.28255,0.3712,3.76517,1.00516,1.91452,1.22601,0.11309,4.86146,1.77482,1.73291,1.09895,2.84916,1.07101,2.16265,1.35706,1.87394,5.17345,0.87078,4.09047,0.41444,0.77166,NaN,NaN,0.95925,NaN,4.80093,NaN,1.91235583333333
