Datetime,BallymenaBallykeel,BarnsleyGawber,BelfastCentre,CardiffCentre,ChilboltonObservatory,DerryRosemount,EdinburghStLeonards,Grangemouth,HullFreetown,Ladybower,LeedsCentre,LiverpoolSpeke,LondonBloomsbury,LondonMaryleboneRoad,LondonN_Kensington,LullingtonHeath,ManchesterPiccadilly,Middlesbrough,Narberth,NottinghamCentre,PortTalbotMargam,RochesterStoke,ScunthorpeTown,SouthamptonCentre,Thurrock,WickenFen,Wrexham,BirminghamLadywood,Average
2018-01-01 19:00:00,NaN,0.83563,0.58649,2.35422,0.95067,0.40681,2.0381,0.37796,NaN,1.84286,1.13356,1.34136,NaN,8.96881,2.01975,0.90319,3.94871,2.65492,0.96168,1.70897,0.78032,1.19381,0.99329,1.17771,0.23753,0.29009,NaN,NaN,1.63941043478261
2018-01-01 20:00:00,NaN,0.57852,0.65166,1.34527,0.74695,0.33901,1.76636,0.53995,NaN,1.36508,1.3461,1.05897,NaN,6.09332,2.39181,0.58062,2.96154,1.99119,1.09906,1.70897,0.7153,1.32646,1.30369,0.95962,0.05938,0.52216,NaN,NaN,1.36743434782609
2018-01-01 21:00:00,NaN,0.57852,0.65166,2.0179,0.67905,0.0678,1.97017,0.59394,NaN,1.09207,1.13356,1.05897,NaN,4.7925,1.9666,0.58062,3.75128,1.52658,0.41215,1.47325,0.58524,1.39278,1.55202,0.71971,0.05938,0.52216,NaN,NaN,1.2686047826087
2018-01-01 22:00:00,NaN,1.02847,0.71683,1.68159,0.54324,0.33901,2.17398,0.37796,NaN,0.81905,1.3461,0.84718,NaN,3.21782,1.80715,0.32257,3.42222,1.06197,1.03037,1.00181,0.45519,1.19381,0.80705,0.43619,0.07918,0.3481,NaN,NaN,1.08942782608696
2018-01-01 23:00:00,NaN,0.77136,0.52133,1.54706,0.54324,3.39012,1.42667,0.43196,NaN,0.68254,1.77119,0.56478,NaN,2.60164,1.43509,0.4516,3.22479,0.66373,0.89299,0.76609,0.91038,0.66323,0.62081,0.39257,0.11877,0.23207,NaN,NaN,1.07060913043478
2018-01-02 00:00:00,NaN,0.44996,0.52133,3.13896,0.20371,2.7799,0.7473,0.48595,NaN,0.47778,1.20441,0.35299,NaN,2.39625,1.32879,0.12903,3.02735,0.46461,0.68691,0.64823,0.58524,0.39794,0.62081,0.26171,NaN,0.05802,NaN,NaN,0.953053636363636
2018-01-02 01:00:00,NaN,0.42859,0.0869,4.20749,0.27113,1.80857,0.45281,0.64732,NaN,1.18348,1.13333,0.28273,NaN,2.64812,1.13387,0.43005,2.71903,3.80439,0.54819,3.22208,0.69343,0.79461,0.3107,NaN,0.63328,0.07742,NaN,NaN,1.25079636363636
2018-01-02 02:00:00,NaN,0.85719,0.34759,3.13324,NaN,2.532,1.08673,0.43155,NaN,1.0014,1.41666,0.47121,NaN,2.46549,0.92127,0.43005,3.50842,3.31778,0.27409,0.94305,0.69343,0.8829,0.16571,0.95923,0.29685,0.46453,NaN,NaN,1.20910772727273
2018-01-02 03:00:00,NaN,0.96433,0.45621,4.29701,0.27113,0.74603,0.67921,0.64732,NaN,1.229,1.13333,0.35341,NaN,2.60246,1.22246,0.32254,3.88119,3.5832,0.54819,2.71126,0.58508,0.66218,0.12428,0.52321,0.35622,0.29033,NaN,NaN,1.22563391304348
2018-01-02 04:00:00,NaN,1.02862,0.45621,2.75277,0.06778,1.01732,1.42634,0.53944,NaN,2.1166,0.77916,0.42409,NaN,2.39701,1.16931,0.19353,3.61806,3.11871,0.95932,2.1808,0.32504,1.39057,0.06214,0.34881,0.23748,0.46453,NaN,NaN,1.1771147826087
2018-01-02 05:00:00,NaN,0.70718,0.19552,1.94708,0.20335,1.28861,1.6301,0.59338,NaN,1.70694,0.77916,0.63613,NaN,2.46549,1.06301,0.58057,4.14433,3.11871,0.82228,2.4755,0.45506,0.46352,0,0.95923,0.29685,0.29033,NaN,NaN,1.16618826086957
2018-01-02 06:00:00,NaN,0.96433,0.45621,1.40996,0.20335,0.61039,0.74713,0.48549,NaN,1.70694,1.55832,0.70681,NaN,3.97218,1.27561,0.8386,2.43397,0.53084,1.23342,2.59338,1.88526,0.52974,0.18642,1.89665,0.47496,0.1742,NaN,NaN,1.16844173913043
2018-01-02 07:00:00,NaN,0.83575,1.62931,0.93997,0.20335,0.33911,0.74713,0.59338,NaN,1.36555,1.48749,0.91886,NaN,6.57465,0.79725,0.70959,2.56553,3.11871,1.50751,3.3596,1.17016,0.33109,0,2.61607,0.29685,0.40646,NaN,NaN,1.4136247826087
2018-01-02 08:00:00,NaN,0.77147,1.4338,0.93997,0.06778,0.20346,1.49426,0.64732,NaN,1.229,1.20416,1.06022,NaN,8.21831,1.80711,0.70959,3.74963,3.31778,1.09637,3.12384,1.23517,1.19192,0.18642,2.41987,0.53433,0.63872,NaN,NaN,1.62089130434783
2018-01-02 09:00:00,NaN,1.02862,0.69517,0.80569,0.27113,0.47475,1.01881,0.59338,NaN,1.84349,1.77082,2.12044,NaN,9.93046,2.01971,0.58057,3.4865,3.51685,1.64456,2.94702,0.78011,0.19865,0.3107,3.07388,0.41559,0.52259,NaN,NaN,1.74128217391304
2018-01-02 10:00:00,NaN,1.35006,1.17311,1.00711,0.47447,0.33911,1.56218,1.02493,NaN,4.8477,2.05415,1.27226,NaN,11.09472,2.07286,0.51606,0.72361,3.64956,1.91865,3.18278,0.65009,0.59596,0.24856,2.09286,0.5937,0.92905,NaN,NaN,1.88580608695652
2018-01-02 11:00:00,NaN,1.22149,0.91242,0.73855,0.54225,0.74603,1.42634,0.70126,NaN,3.75526,1.55832,1.55499,NaN,10.2044,1.75396,0.58057,0.59205,3.89286,1.98717,2.7702,0.52007,1.05948,0.3107,1.39524,0.41559,1.16131,NaN,NaN,1.73045695652174
2018-01-02 12:00:00,NaN,0.64289,0.78207,0.53713,0.40669,0.81386,1.69802,0.53944,NaN,3.3456,1.41666,3.03929,NaN,8.42377,2.01971,0.90311,0.7894,4.7776,2.19274,5.2457,4.3556,1.32435,0.3107,NaN,0.47496,1.68391,NaN,NaN,2.07832727272727
2018-01-02 13:00:00,NaN,0.77147,0.52138,0.53713,0.7456,1.01732,2.64891,0.70126,NaN,3.00421,1.13333,10.5315,NaN,8.01285,2.17916,1.09663,0.59205,5.24209,2.32979,4.71524,1.95027,1.39057,0.6214,2.00565,0.35622,1.21938,NaN,NaN,2.31840913043478
2018-01-02 14:00:00,NaN,0.70718,0.91242,0.40284,1.01673,1.28861,2.44515,0.8631,NaN,2.7311,1.48749,7.42153,NaN,8.21831,1.80711,1.09663,1.44722,NaN,2.53536,4.47947,1.69023,1.78787,0.80782,2.28906,0.65307,0.87098,NaN,NaN,2.13451272727273
2018-01-02 15:00:00,NaN,1.09291,1.49897,0.3357,1.08451,2.17028,3.2602,1.13281,NaN,3.9601,0.56666,5.58382,NaN,8.14982,1.32876,1.09663,3.28915,6.30378,2.87797,4.83312,1.4302,2.05274,0.37284,NaN,0.41559,0.69679,NaN,NaN,2.43333409090909
2018-01-02 16:00:00,NaN,0.90004,2.08552,0.26856,0.61004,2.91631,3.93941,0.80915,NaN,3.20904,1.13333,4.80633,NaN,9.38257,1.75396,1.09663,3.81541,6.90098,3.01502,4.89205,8.58118,1.85409,0.43498,NaN,0.71244,0.40646,NaN,NaN,2.88743181818182
2018-01-02 17:00:00,NaN,0.83575,2.54173,0.26856,0.67782,3.45889,3.46396,0.70126,NaN,3.14076,1.55832,3.60474,NaN,10.61532,3.61422,1.09663,3.61806,7.03369,2.19274,4.89205,14.62701,2.51627,0.49712,NaN,1.1874,0.58066,NaN,NaN,3.30558909090909
2018-01-02 18:00:00,NaN,0.64289,1.56414,0.26856,0.88116,3.59453,3.39604,0.64732,NaN,2.86766,1.20416,4.38224,NaN,10.06743,1.59451,1.16114,4.34167,7.36547,2.74093,4.951,12.67674,2.58248,0.6214,2.96488,0.71244,0.40646,NaN,NaN,3.11457608695652
2018-01-02 19:00:00,NaN,0.51431,0.52138,0.40284,1.15229,5.83263,4.27901,0.64732,NaN,2.52627,1.27499,6.07859,NaN,10.2044,1.96656,1.22565,4.34167,8.49351,3.63173,5.30464,9.16626,2.78114,0.80782,1.91845,0.65307,0.81292,NaN,NaN,3.24075869565217
2018-01-02 20:00:00,NaN,1.1572,0.97759,0.20142,1.42341,6.44302,4.68653,0.80915,NaN,4.50631,1.55832,7.20949,NaN,8.62922,2.28546,1.09663,4.27589,8.69258,3.97434,5.06888,8.84121,2.91357,0.9321,1.89665,0.29685,0.75486,NaN,NaN,3.4187252173913
2018-01-02 21:00:00,NaN,0.64289,1.10793,0.26856,1.55898,3.05196,5.50158,1.07887,NaN,6.21325,0.92083,18.87189,NaN,7.05405,2.12601,1.41917,4.14433,9.82062,3.90582,4.59735,5.20071,2.78114,0.99424,2.44167,0.5937,0.98712,NaN,NaN,3.70794217391304
2018-01-02 22:00:00,NaN,0.90004,0.7169,0.20142,1.8301,2.57721,6.92792,1.07887,NaN,5.66703,1.20416,11.09695,NaN,4.79401,2.65751,1.61269,4.01276,12.87298,3.70025,5.12782,3.05542,3.50953,0.99424,2.87768,0.65307,1.10325,NaN,NaN,3.44225260869565
2018-01-02 23:00:00,NaN,1.02862,0.58655,0.26856,2.03345,2.37375,6.52039,1.45648,NaN,6.28153,0.85,7.13881,NaN,4.04067,2.97641,1.99974,0.98674,11.81129,4.11139,5.5404,1.88526,3.90683,0.9321,2.94308,0.71244,1.04518,NaN,NaN,3.10563782608696
2018-01-03 00:00:00,NaN,0.90004,0.78207,0.08952,2.10123,2.44157,7.67505,15.85939,NaN,5.87186,1.27499,6.57335,NaN,3.42429,2.55121,1.93523,3.61806,11.81129,3.76878,5.42252,1.4302,4.03927,1.11851,3.05208,0.77181,1.04518,NaN,NaN,3.80684782608696
2018-01-03 01:00:00,NaN,1.1145,0.78215,0.26807,1.08254,1.44726,6.69994,3.80841,NaN,3.82486,1.03867,3.86846,NaN,3.47105,2.48029,1.63405,3.59455,6.10254,2.7342,2.98684,1.29982,2.38004,1.32691,1.83168,0.87057,0.69737,NaN,NaN,2.40629434782609
2018-01-03 02:00:00,NaN,1.20023,0.52143,0.26807,NaN,1.53771,5.29658,1.29342,NaN,4.37126,1.03867,3.86846,NaN,2.64896,2.62202,1.61255,3.24386,6.96485,2.55192,4.00865,0.9532,2.29189,1.32691,1.65723,0.94971,1.23977,NaN,NaN,2.339425
2018-01-03 03:00:00,NaN,0.57868,0.39108,0.40211,1.1502,1.42464,4.278,0.91617,NaN,4.50787,1.34555,3.46746,NaN,2.67179,2.33856,1.48354,3.22194,7.03118,2.39243,2.71173,0.51993,2.44615,1.11958,1.24292,1.30585,1.51097,NaN,NaN,2.10688391304348
2018-01-03 04:00:00,NaN,0.51438,0.45625,0.20106,1.21785,1.08544,3.25943,0.7006,NaN,5.05427,1.48719,3.60899,NaN,1.98672,2.8169,1.41904,2.36714,6.83219,1.91394,2.94754,0.77989,2.24781,1.05738,1.50459,1.24649,0.75548,NaN,NaN,1.97654652173913
2018-01-03 05:00:00,NaN,0.77158,0.26072,0.40211,1.01488,1.0176,3.46315,0.26946,NaN,4.78107,0.84982,3.11364,NaN,2.05523,2.65745,1.48354,3.02468,5.63821,1.9823,2.59383,0.7149,2.24781,0.91225,1.37376,1.18714,0.92983,NaN,NaN,1.85847652173913
2018-01-03 06:00:00,NaN,0.90017,0.19554,0.26807,1.01488,0.94976,4.00638,0.32336,NaN,4.37126,1.34555,2.47675,NaN,2.39776,2.65745,1.35454,3.02468,4.90856,1.64052,1.17902,0.58492,2.38004,0.87078,1.37376,1.30585,0.98794,NaN,NaN,1.76163217391304
2018-01-03 07:00:00,NaN,1.28596,0,0.33509,0.74425,0.94976,3.25943,0.16168,NaN,3.75656,1.34555,2.61829,NaN,3.01433,2.65745,1.48354,2.63016,4.51057,1.84558,1.82747,0.38995,1.98336,0.74639,1.9189,1.06842,1.04605,NaN,NaN,1.7208147826087
2018-01-03 08:00:00,NaN,0.83587,0.3259,0.60316,0.8119,0.74624,2.98781,0.21557,NaN,2.80034,1.69964,2.33523,NaN,4.38449,3.0295,1.35454,1.64385,3.58192,1.50381,1.88642,0.38995,1.91725,0.62199,1.37376,1.24649,1.22039,NaN,NaN,1.63113130434783
2018-01-03 09:00:00,NaN,1.09307,0.3259,0.33509,0.60893,0.61056,2.7841,0.16168,NaN,3.27845,1.41637,2.1937,NaN,4.93255,2.60431,0.96753,0.46028,2.85227,1.09368,1.88642,0.25997,1.98336,0.311,1.17751,1.12778,1.27851,NaN,NaN,1.46708782608696
2018-01-03 10:00:00,NaN,0.90017,0.39108,0.40211,0.60893,0.47488,3.12362,0.43114,NaN,2.66374,1.48719,1.76911,NaN,5.68613,2.12596,0.83852,0.98631,2.85227,1.16203,1.88642,0.38995,1.25613,0.1244,1.22112,1.12778,1.39474,NaN,NaN,1.44798826086957
2018-01-03 11:00:00,NaN,0.96447,1.04287,0.33509,0.47361,0.20352,1.83343,0.80839,NaN,2.18563,1.62882,1.48605,NaN,5.68613,2.12596,1.03203,1.90687,2.65328,1.02533,1.65062,0.45494,1.19002,0.24879,1.43917,1.12778,0.92983,NaN,NaN,1.41011434782609
2018-01-03 12:00:00,NaN,0.96447,0.45625,0.26807,0.20298,0.54272,3.25943,0.93414,NaN,2.25393,1.34555,1.13223,NaN,4.11046,2.17911,0.90302,2.63016,2.25529,1.16203,2.29908,0.45494,2.57837,0.68419,0.95945,1.36521,-0.11623,NaN,NaN,1.42716739130435
2018-01-03 13:00:00,NaN,0.90017,0.26072,0.26807,0.27064,0.40704,3.25943,1.23953,NaN,2.04903,1.62882,0.56611,NaN,4.79553,1.96652,0.90302,3.15619,1.98996,0.47849,1.12006,0.51993,2.31392,0.62199,1.04667,1.06842,0.75548,NaN,NaN,1.37329304347826
2018-01-03 14:00:00,NaN,1.15737,0.65179,0.33509,0.13532,0.27136,1.62972,0.7006,NaN,1.84413,1.62882,0.9907,NaN,3.56239,2.07281,0.70952,3.41921,1.26031,0.20507,0.53056,0.32495,1.19002,0.43539,0.91584,1.12778,0.8136,NaN,NaN,1.12662391304348
2018-01-03 15:00:00,NaN,NaN,0.65179,0.26807,0.20298,0.27136,2.98781,0.43114,NaN,1.91243,1.34555,0.9907,NaN,2.53478,2.07281,0.77402,3.22194,1.39297,0.82026,2.06328,0.19497,0.85946,0.49759,2.35501,0.94971,0.4068,NaN,NaN,1.23661045454545
2018-01-03 16:00:00,NaN,NaN,0.78215,0.26807,0.20298,0.27136,2.17296,0.37725,NaN,2.18563,1.20391,0.63688,NaN,4.11046,1.86022,0.58052,2.5644,0.88443,0.7519,1.06111,0.51993,0.79335,0.43539,2.42043,1.00907,0.69737,NaN,NaN,1.17226227272727
2018-01-03 17:00:00,NaN,NaN,0.84733,0.26807,0.27064,0,4.07429,0.43114,NaN,1.43432,1.41637,0.56611,NaN,6.57673,2.55116,0.77402,2.63016,1.39297,0.54684,1.53272,0.32495,0.5289,0.37319,1.76626,1.06842,0.23246,NaN,NaN,1.345775
2018-01-03 18:00:00,NaN,NaN,0.58661,0.33509,0,0.27136,2.03715,0.26946,NaN,1.91243,1.48719,1.13223,NaN,7.12479,1.96652,0.19351,3.48496,1.19398,0.20507,1.53272,0.25997,1.05779,0.43539,0.95945,0.94971,0.29057,NaN,NaN,1.25845227272727
2018-01-03 19:00:00,NaN,NaN,0.71697,0.26807,0.13532,0.13568,4.14219,0.26946,NaN,1.57092,1.558,1.203,NaN,7.60434,2.23226,0.19351,2.43289,1.6583,0.47849,2.47593,0.25997,0.46278,0.43539,1.9189,0.89035,0.4068,NaN,NaN,1.42952363636364
2018-01-03 20:00:00,NaN,NaN,0.84733,0.26807,0.06766,1.83169,4.00638,0.16168,NaN,0.75131,1.34555,0.56611,NaN,7.39882,1.96652,0.25801,2.76167,2.05629,0.68355,1.76852,0.38995,0.5289,0.43539,0.87223,0.831,0.63926,NaN,NaN,1.38344954545455
2018-01-03 21:00:00,NaN,NaN,0.91251,0.20106,0.13532,2.30657,2.98781,0.21557,NaN,0.47811,1.06227,0.70765,NaN,7.12479,2.07281,0.45151,2.89318,2.25529,0.82026,1.00216,1.10485,0.79335,0.41466,0.58875,0.29678,0.52303,NaN,NaN,1.33401318181818
2018-01-03 22:00:00,NaN,NaN,0.71697,0.13404,0.06766,1.42464,2.44457,0.16168,NaN,1.02452,1.20391,1.06147,NaN,6.64523,2.17911,0.25801,3.87948,1.92363,0.82026,1.59167,0.51993,0.5289,0.311,0.17445,0.831,0.58114,NaN,NaN,1.29469409090909
2018-01-03 23:00:00,NaN,NaN,0.52143,0.06702,0,1.42464,2.03715,0.10779,NaN,1.36602,1.558,0.63688,NaN,7.53583,1.80707,0.38701,3.55071,0.99498,0.68355,1.76852,0.51993,1.05779,0.24879,0.52334,0.71228,0.52303,NaN,NaN,1.27417090909091
2018-01-04 00:00:00,NaN,NaN,0.52143,0,0,1.42464,3.32734,0.26946,NaN,1.09282,1.20391,0.84917,NaN,6.78225,1.86022,0.25801,3.02468,1.06131,0.82026,0.94321,0.51993,0.39667,0.24879,0.17445,0.94971,0.69737,NaN,NaN,1.201165
2018-01-04 01:00:00,NaN,NaN,0.26074,0.26758,0.1801,1.44766,2.53452,0.57516,NaN,0.72879,1.41607,0.28339,NaN,5.84783,2.12592,0.086,2.97953,0.26523,0.36366,1.57229,0.34652,1.58416,0.16602,NaN,0.87037,0.69795,NaN,NaN,1.17140428571429
2018-01-04 02:00:00,NaN,0.68595,0.69531,0.53517,NaN,1.17622,NaN,0.28758,NaN,1.45759,1.22726,0.94464,NaN,4.84273,1.62987,0.32248,3.76823,1.19355,0.63641,0.5503,0.25989,0.17602,0.49806,1.48313,0.9495,1.0857,NaN,NaN,1.16217095238095
2018-01-04 03:00:00,NaN,0.9003,0.19556,0.53517,0.47275,1.08575,2.444,0.21569,NaN,0.68325,1.20366,0.28339,NaN,4.11175,2.07277,0.38698,3.4177,1.32617,0.75005,0.70753,1.94919,1.32013,0.24903,0.85062,0.77147,0.63979,NaN,NaN,1.1553347826087
2018-01-04 04:00:00,NaN,1.09322,0.13037,0.20069,0.60782,0.88217,2.17244,0.43137,NaN,1.50314,1.41607,0.1417,NaN,3.56352,2.17906,0.51597,3.4177,0.72939,1.22736,1.47402,1.62432,1.38614,0.31129,0.98148,1.18687,0.75611,NaN,NaN,1.21444434782609
2018-01-04 05:00:00,NaN,0.77169,0.32593,0.40137,0.54029,0.88217,2.444,1.50981,NaN,1.63979,1.34527,0.92102,NaN,3.83764,2.17906,0.64496,3.28625,0.59677,1.29555,1.29714,0.64973,1.45215,0.33204,1.8321,1.06818,0.69795,NaN,NaN,1.30221130434783
2018-01-04 06:00:00,NaN,0.70738,0.52149,0.40137,0.81043,0.40716,1.833,0.4853,NaN,1.16152,1.77009,1.4878,NaN,4.72852,1.96647,0.83845,3.48342,0.86201,1.63648,2.4174,0.45481,1.9142,0.49806,2.74815,1.06818,0.52346,NaN,NaN,1.42283260869565
2018-01-04 07:00:00,NaN,1.02892,0.32593,0.40137,0.9455,0.47501,3.19078,0.53922,NaN,1.57146,1.41607,1.98374,NaN,5.6194,2.12592,1.03193,3.74632,0.92832,2.18198,2.24052,1.6893,1.9142,0.43581,2.70453,1.60228,0.75611,NaN,NaN,1.68933130434783
2018-01-04 08:00:00,NaN,1.09322,0.71704,0.33448,1.08057,1.01789,2.444,0.37745,NaN,1.02487,2.05331,3.18814,NaN,7.2641,1.96647,1.16092,4.14067,1.39247,2.25016,2.65325,1.4294,2.57426,0.49806,2.29013,2.3144,0.17449,NaN,NaN,1.8886847826087
2018-01-04 09:00:00,NaN,0.9003,1.56446,0.46827,1.08057,1.56076,3.055,2.37256,NaN,1.77644,1.9117,2.05458,NaN,9.79968,3.13573,1.28992,4.27212,1.52509,2.65929,2.77117,2.07913,2.50826,0.49806,2.70453,1.66162,0.69795,NaN,NaN,2.2759647826087
2018-01-04 10:00:00,NaN,1.35046,1.62964,0.26758,1.08057,0.67859,3.39444,5.7157,NaN,2.39136,1.34527,2.9756,NaN,13.91143,2.97628,1.35441,4.53502,1.98925,2.5911,3.06597,3.05373,2.64027,0.43581,2.87902,2.37374,0.81428,NaN,NaN,2.7586747826087
2018-01-04 11:00:00,NaN,0.77169,1.76001,0.26758,1.1481,0.3393,3.055,69.45118,NaN,2.32303,1.13286,4.34532,NaN,14.80231,2.92313,1.35441,4.53502,1.72401,2.86384,3.36078,3.57351,3.10231,0.62258,2.74815,2.13637,0.9306,NaN,NaN,5.62048217391304
2018-01-04 12:00:00,NaN,0.77169,0.71704,0.26758,1.1481,0.95003,3.19078,23.72556,NaN,3.27958,1.27447,NaN,NaN,12.60938,2.49795,1.22542,4.60075,2.05556,2.25016,3.1839,1.94919,3.16832,0.80935,3.07531,1.60228,0.75611,NaN,NaN,3.41402318181818
2018-01-04 13:00:00,NaN,0.96461,0.39111,0.20069,1.21564,1.42504,3.53022,17.68633,NaN,2.86963,1.69929,5.17188,NaN,11.7185,2.5511,1.35441,4.07495,2.58602,1.90923,2.94805,1.16951,3.36634,0.7471,NaN,1.3649,1.16325,NaN,NaN,3.18671818181818
2018-01-04 14:00:00,NaN,0.45015,0.58667,0.26758,1.01303,0.47501,4.41278,13.10298,NaN,2.66466,1.77009,4.10916,NaN,9.66262,2.81684,1.28992,2.76045,2.51971,1.50011,3.30182,0.9746,3.76238,0.80935,2.87902,1.18687,1.16325,NaN,NaN,2.75995869565217
